canonical uri,mapping,lexical uri
rdae:P20546,owl:sameAs,rdae:actorFamily.en
rdae:P20547,owl:sameAs,rdae:onscreenPresenterFamily.en
rdae:P20548,owl:sameAs,rdae:dancerFamily.en
rdae:P20549,owl:sameAs,rdae:hostFamily.en
rdae:P20550,owl:sameAs,rdae:moderatorFamily.en
rdae:P20551,owl:sameAs,rdae:puppeteerFamily.en
rdae:P20552,owl:sameAs,rdae:panelistFamily.en
rdae:P20553,owl:sameAs,rdae:instrumentalistFamily.en
rdae:P20554,owl:sameAs,rdae:commentatorFamily.en
rdae:P20555,owl:sameAs,rdae:narratorFamily.en
rdae:P20556,owl:sameAs,rdae:storytellerFamily.en
rdae:P20557,owl:sameAs,rdae:speakerFamily.en
rdae:P20558,owl:sameAs,rdae:instructorFamily.en
rdae:P20559,owl:sameAs,rdae:singerFamily.en
rdae:P20560,owl:sameAs,rdae:conductorFamily.en
rdae:P20561,owl:sameAs,rdae:voiceActorFamily.en
rdae:P20562,owl:sameAs,rdae:mixingEngineerFamily.en
rdae:P20563,owl:sameAs,rdae:recordingEngineerFamily.en
rdae:P20564,owl:sameAs,rdae:lettererFamily.en
rdae:P20565,owl:sameAs,rdae:presenterFamily.en
rdae:P20566,owl:sameAs,rdae:creatorFamilyOfExpression.en
rdae:P20567,owl:sameAs,rdae:editorFamilyOfMovingImageWork.en
rdae:P20568,owl:sameAs,rdae:productionDesignerFamily.en
rdae:P20569,owl:sameAs,rdae:minuteTakerFamily.en
rdae:P20570,owl:sameAs,rdae:dubbingDirectorFamily.en
rdae:P20571,owl:sameAs,rdae:animatorFamily.en
rdae:P20572,owl:sameAs,rdae:designationOfVersion.en
rdae:P20573,owl:sameAs,rdae:colour.en
rdae:P20574,owl:sameAs,rdae:sourceExpression.en
rdae:P20575,owl:sameAs,rdae:derivativeExpression.en
rdai:P40001,owl:sameAs,rdai:identifierForItem.en
rdai:P40003,owl:sameAs,rdai:modificationOfItem.en
rdai:P40004,owl:sameAs,rdai:collectorAgent.en
rdai:P40005,owl:sameAs,rdai:collectionRegistrarAgent.en
rdai:P40006,owl:sameAs,rdai:depositorAgent.en
rdai:P40007,owl:sameAs,rdai:donorAgent.en
rdai:P40008,owl:sameAs,rdai:sellerAgent.en
rdai:P40009,owl:sameAs,rdai:containedInItem.en
rdai:P40010,owl:sameAs,rdai:noteOnDimensionsOfItem.en
rdai:P40011,owl:sameAs,rdai:noteOnExtentOfItem.en
rdai:P40012,owl:sameAs,rdai:illuminatorAgent.en
rdai:P40013,owl:sameAs,rdai:binderAgent.en
rdai:P40014,owl:sameAs,rdai:inscriber.en
rdai:P40015,owl:sameAs,rdai:annotator.en
rdai:P40016,owl:sameAs,rdai:autographer.en
rdai:P40017,owl:sameAs,rdai:curatorAgent.en
rdai:P40018,owl:sameAs,rdai:currentOwnerAgent.en
rdai:P40019,owl:sameAs,rdai:formerOwnerAgent.en
rdai:P40020,owl:sameAs,rdai:custodianAgent.en
rdai:P40021,owl:sameAs,rdai:ownerAgent.en
rdai:P40022,owl:sameAs,rdai:honoureeAgentOfItem.en
rdai:P40024,owl:sameAs,rdai:restorationistAgentOfItem.en
rdai:P40025,owl:sameAs,rdai:dedicateeAgentOfItem.en
rdai:P40026,owl:sameAs,rdai:custodialHistoryOfItem.en
rdai:P40028,owl:sameAs,rdai:noteOnItem.en
rdai:P40029,owl:sameAs,rdai:accompaniedByItem.en
rdai:P40031,owl:sameAs,rdai:equivalentItem.en
rdai:P40032,owl:sameAs,rdai:boundWith.en
rdai:P40034,owl:sameAs,rdai:containerOfItem.en
rdai:P40035,owl:sameAs,rdai:onDiscWithItem.en
rdai:P40036,owl:sameAs,rdai:filmedWithItem.en
rdai:P40046,owl:sameAs,rdai:relatedItemOfItem.en
rdai:P40047,owl:sameAs,rdai:restrictionOnAccessToItem.en
rdai:P40048,owl:sameAs,rdai:restrictionOnUseOfItem.en
rdai:P40049,owl:sameAs,rdai:manifestationExemplified.en
rdai:P40050,owl:sameAs,rdai:immediateSourceOfAcquisitionOfItem.en
rdai:P40061,owl:sameAs,rdai:subjectItemOf.en
rdai:P40062,owl:sameAs,rdai:itemDescribedIn.en
rdai:P40063,owl:sameAs,rdai:itemAnalysedIn.en
rdai:P40064,owl:sameAs,rdai:itemCommentaryIn.en
rdai:P40065,owl:sameAs,rdai:itemCritiquedIn.en
rdai:P40066,owl:sameAs,rdai:itemEvaluatedIn.en
rdai:P40067,owl:sameAs,rdai:itemReviewedIn.en
rdai:P40068,owl:sameAs,rdai:relatedRDAEntityOfItem.en
rdai:P40069,owl:sameAs,rdai:relatedWorkOfItem.en
rdai:P40070,owl:sameAs,rdai:relatedExpressionOfItem.en
rdai:P40071,owl:sameAs,rdai:relatedManifestationOfItem.en
rdai:P40072,owl:sameAs,rdai:relatedAgentOfItem.en
rdai:P40073,owl:sameAs,rdai:relatedPersonOfItem.en
rdai:P40074,owl:sameAs,rdai:relatedFamilyOfItem.en
rdai:P40075,owl:sameAs,rdai:relatedCorporateBodyOfItem.en
rdai:P40076,owl:sameAs,rdai:relatedCollectiveAgentOfItem.en
rdai:P40077,owl:sameAs,rdai:relatedPlaceOfItem.en
rdai:P40078,owl:sameAs,rdai:relatedTimespanOfItem.en
rdai:P40079,owl:sameAs,rdai:relatedNomenOfItem.en
rdai:P40080,owl:sameAs,rdai:accessPointForItem.en
rdai:P40081,owl:sameAs,rdai:appellationOfItem.en
rdai:P40082,owl:sameAs,rdai:titleOfItem.en
rdai:P40083,owl:sameAs,rdai:authorizedAccessPointForItem.en
rdai:P40084,owl:sameAs,rdai:variantAccessPointForItem.en
rdai:P40085,owl:sameAs,rdai:preferredTitleOfItem.en
rdai:P40086,owl:sameAs,rdai:variantTitleOfItem.en
rdai:P40087,owl:sameAs,rdai:digitalTransferOfItem.en
rdai:P40088,owl:sameAs,rdai:electronicReproductionOfItem.en
rdai:P40089,owl:sameAs,rdai:facsimileOfItem.en
rdai:P40090,owl:sameAs,rdai:preservationFacsimileOfItem.en
rdai:P40091,owl:sameAs,rdai:reprintedAsItem.en
rdai:P40092,owl:sameAs,rdai:reproducedAsItem.en
rdai:P40093,owl:sameAs,rdai:modifierAgent.en
rdai:P40094,owl:sameAs,rdai:bindingOfItem.en
rdai:P40095,owl:sameAs,rdai:relatedEntityOfItem.en
rdai:P40096,owl:sameAs,rdai:categoryOfItem.en
rdai:P40097,owl:sameAs,rdai:dedicateePersonOfItem.en
rdai:P40098,owl:sameAs,rdai:binderPerson.en
rdai:P40099,owl:sameAs,rdai:curatorPerson.en
rdai:P40100,owl:sameAs,rdai:illuminatorPerson.en
rdai:P40101,owl:sameAs,rdai:currentOwnerPerson.en
rdai:P40102,owl:sameAs,rdai:formerOwnerPerson.en
rdai:P40103,owl:sameAs,rdai:custodianPerson.en
rdai:P40104,owl:sameAs,rdai:ownerPerson.en
rdai:P40105,owl:sameAs,rdai:collectorPerson.en
rdai:P40106,owl:sameAs,rdai:collectionRegistrarPerson.en
rdai:P40107,owl:sameAs,rdai:depositorPerson.en
rdai:P40108,owl:sameAs,rdai:donorPerson.en
rdai:P40109,owl:sameAs,rdai:sellerPerson.en
rdai:P40110,owl:sameAs,rdai:honoureePersonOfItem.en
rdai:P40111,owl:sameAs,rdai:restorationistPersonOfItem.en
rdai:P40112,owl:sameAs,rdai:modifierPerson.en
rdai:P40113,owl:sameAs,rdai:dedicateeCollectiveAgentOfItem.en
rdai:P40114,owl:sameAs,rdai:binderCollectiveAgent.en
rdai:P40115,owl:sameAs,rdai:curatorCollectiveAgent.en
rdai:P40116,owl:sameAs,rdai:illuminatorCollectiveAgent.en
rdai:P40117,owl:sameAs,rdai:currentOwnerCollectiveAgent.en
rdai:P40118,owl:sameAs,rdai:formerOwnerCollectiveAgent.en
rdai:P40119,owl:sameAs,rdai:custodianCollectiveAgent.en
rdai:P40120,owl:sameAs,rdai:ownerCollectiveAgent.en
rdai:P40121,owl:sameAs,rdai:collectorCollectiveAgent.en
rdai:P40122,owl:sameAs,rdai:collectionRegistrarCollectiveAgent.en
rdai:P40123,owl:sameAs,rdai:depositorCollectiveAgent.en
rdai:P40124,owl:sameAs,rdai:donorCollectiveAgent.en
rdai:P40125,owl:sameAs,rdai:sellerCollectiveAgent.en
rdai:P40126,owl:sameAs,rdai:honoureeCollectiveAgentOfItem.en
rdai:P40127,owl:sameAs,rdai:restorationistCollectiveAgentOfItem.en
rdai:P40128,owl:sameAs,rdai:modifierCollectiveAgent.en
rdai:P40129,owl:sameAs,rdai:dedicateeCorporateBodyOfItem.en
rdai:P40130,owl:sameAs,rdai:binderCorporateBody.en
rdai:P40131,owl:sameAs,rdai:curatorCorporateBody.en
rdai:P40132,owl:sameAs,rdai:illuminatorCorporateBody.en
rdai:P40133,owl:sameAs,rdai:currentOwnerCorporateBody.en
rdai:P40134,owl:sameAs,rdai:formerOwnerCorporateBody.en
rdai:P40135,owl:sameAs,rdai:custodianCorporateBody.en
rdai:P40136,owl:sameAs,rdai:ownerCorporateBody.en
rdai:P40137,owl:sameAs,rdai:collectorCorporateBody.en
rdai:P40138,owl:sameAs,rdai:collectionRegistrarCorporateBody.en
rdai:P40139,owl:sameAs,rdai:depositorCorporateBody.en
rdai:P40140,owl:sameAs,rdai:donorCorporateBody.en
rdai:P40141,owl:sameAs,rdai:sellerCorporateBody.en
rdai:P40142,owl:sameAs,rdai:honoureeCorporateBodyOfItem.en
rdai:P40143,owl:sameAs,rdai:restorationistCorporateBodyOfItem.en
rdai:P40144,owl:sameAs,rdai:modifierCorporateBody.en
rdai:P40145,owl:sameAs,rdai:dedicateeFamilyOfItem.en
rdai:P40146,owl:sameAs,rdai:binderFamily.en
rdai:P40147,owl:sameAs,rdai:curatorFamily.en
rdai:P40148,owl:sameAs,rdai:illuminatorFamily.en
rdai:P40149,owl:sameAs,rdai:currentOwnerFamily.en
rdai:P40150,owl:sameAs,rdai:formerOwnerFamily.en
rdai:P40151,owl:sameAs,rdai:custodianFamily.en
rdai:P40152,owl:sameAs,rdai:ownerFamily.en
rdai:P40153,owl:sameAs,rdai:collectorFamily.en
rdai:P40154,owl:sameAs,rdai:collectionRegistrarFamily.en
rdai:P40155,owl:sameAs,rdai:depositorFamily.en
rdai:P40156,owl:sameAs,rdai:donorFamily.en
rdai:P40157,owl:sameAs,rdai:sellerFamily.en
rdai:P40158,owl:sameAs,rdai:honoureeFamilyOfItem.en
rdai:P40159,owl:sameAs,rdai:restorationistFamilyOfItem.en
rdai:P40160,owl:sameAs,rdai:modifierFamily.en
rdam:P30001,owl:sameAs,rdam:carrierType.en
rdam:P30002,owl:sameAs,rdam:mediaType.en
rdam:P30003,owl:sameAs,rdam:modeOfIssuance.en
rdam:P30004,owl:sameAs,rdam:identifierForManifestation.en
rdam:P30005,owl:sameAs,rdam:preferredCitation.en
rdam:P30006,owl:sameAs,rdam:regionalEncoding.en
rdam:P30007,owl:sameAs,rdam:copyrightDate.en
rdam:P30008,owl:sameAs,rdam:dateOfDistribution.en
rdam:P30009,owl:sameAs,rdam:dateOfProduction.en
rdam:P30010,owl:sameAs,rdam:dateOfManufacture.en
rdam:P30011,owl:sameAs,rdam:dateOfPublication.en
rdam:P30012,owl:sameAs,rdam:parallelDesignationOfNamedRevisionOfEdition.en
rdam:P30013,owl:sameAs,rdam:parallelDesignationOfEdition.en
rdam:P30014,owl:sameAs,rdam:numberingWithinSequence.en
rdam:P30016,owl:sameAs,rdam:electronicReproductionOfManifestation.en
rdam:P30017,owl:sameAs,rdam:parallelNameOfDistributor.en
rdam:P30018,owl:sameAs,rdam:fileType.en
rdam:P30019,owl:sameAs,rdam:facsimilePartOf.en
rdam:P30020,owl:sameAs,rdam:partOfManifestation.en
rdam:P30021,owl:sameAs,rdam:preservationFacsimileOfManifestation.en
rdam:P30022,owl:sameAs,rdam:insert.en
rdam:P30024,owl:sameAs,rdam:equivalentManifestation.en
rdam:P30025,owl:sameAs,rdam:insertedIn.en
rdam:P30026,owl:sameAs,rdam:alsoIssuedAs.en
rdam:P30027,owl:sameAs,rdam:accompaniedByManifestation.en
rdam:P30028,owl:sameAs,rdam:mirrorSite.en
rdam:P30029,owl:sameAs,rdam:digitalTransferOfManifestation.en
rdam:P30031,owl:sameAs,rdam:facsimileOfManifestation.en
rdam:P30033,owl:sameAs,rdam:partManifestation.en
rdam:P30035,owl:sameAs,rdam:issuedWith.en
rdam:P30036,owl:sameAs,rdam:onDiscWithManifestation.en
rdam:P30037,owl:sameAs,rdam:filmedWithManifestation.en
rdam:P30038,owl:sameAs,rdam:reprintedAsManifestation.en
rdam:P30039,owl:sameAs,rdam:reproducedAsManifestation.en
rdam:P30040,owl:sameAs,rdam:digitalTransferOfManifestationOf.en
rdam:P30043,owl:sameAs,rdam:reproductionOfManifestationOf.en
rdam:P30045,owl:sameAs,rdam:preservationFacsimileOfManifestationOf.en
rdam:P30046,owl:sameAs,rdam:facsimilePart.en
rdam:P30047,owl:sameAs,rdam:facsimileOfManifestationOf.en
rdam:P30048,owl:sameAs,rdam:relatedManifestationOfManifestation.en
rdam:P30049,owl:sameAs,rdam:parallelNameOfManufacturer.en
rdam:P30050,owl:sameAs,rdam:noteOnIssuePartOrIterationUsedAsBasisForIdentificationOfManifestation.en
rdam:P30051,owl:sameAs,rdam:noteOnChangesInCarrierCharacteristics.en
rdam:P30052,owl:sameAs,rdam:noteOnDistributionStatement.en
rdam:P30053,owl:sameAs,rdam:noteOnManufactureStatement.en
rdam:P30054,owl:sameAs,rdam:noteOnProductionStatement.en
rdam:P30055,owl:sameAs,rdam:noteOnPublicationStatement.en
rdam:P30057,owl:sameAs,rdam:noteOnStatementOfResponsibility.en
rdam:P30058,owl:sameAs,rdam:noteOnSeriesStatement.en
rdam:P30059,owl:sameAs,rdam:noteOnCopyrightDate.en
rdam:P30060,owl:sameAs,rdam:noteOnDimensionsOfManifestation.en
rdam:P30061,owl:sameAs,rdam:noteOnExtentOfManifestation.en
rdam:P30062,owl:sameAs,rdam:noteOnNumberingOfSequence.en
rdam:P30063,owl:sameAs,rdam:noteOnTitle.en
rdam:P30064,owl:sameAs,rdam:noteOnEditionStatement.en
rdam:P30065,owl:sameAs,rdam:publisherNumberForNotatedMusic.en
rdam:P30066,owl:sameAs,rdam:plateNumberForNotatedMusic.en
rdam:P30067,owl:sameAs,rdam:broadcasterAgent.en
rdam:P30068,owl:sameAs,rdam:filmDistributorAgent.en
rdam:P30069,owl:sameAs,rdam:bookDesignerAgent.en
rdam:P30070,owl:sameAs,rdam:engraverAgent.en
rdam:P30071,owl:sameAs,rdam:brailleEmbosserAgent.en
rdam:P30072,owl:sameAs,rdam:printmakerAgent.en
rdam:P30073,owl:sameAs,rdam:casterAgent.en
rdam:P30074,owl:sameAs,rdam:lithographerAgent.en
rdam:P30075,owl:sameAs,rdam:platemakerAgent.en
rdam:P30076,owl:sameAs,rdam:etcherAgent.en
rdam:P30077,owl:sameAs,rdam:collotyperAgent.en
rdam:P30078,owl:sameAs,rdam:printerAgent.en
rdam:P30080,owl:sameAs,rdam:distributorAgent.en
rdam:P30081,owl:sameAs,rdam:producerAgentOfUnpublishedManifestation.en
rdam:P30082,owl:sameAs,rdam:manufacturerAgent.en
rdam:P30083,owl:sameAs,rdam:publisherAgent.en
rdam:P30084,owl:sameAs,rdam:appliedMaterial.en
rdam:P30085,owl:sameAs,rdam:placeOfDistribution.en
rdam:P30086,owl:sameAs,rdam:placeOfProduction.en
rdam:P30087,owl:sameAs,rdam:placeOfManufacture.en
rdam:P30088,owl:sameAs,rdam:placeOfPublication.en
rdam:P30089,owl:sameAs,rdam:parallelPlaceOfDistribution.en
rdam:P30090,owl:sameAs,rdam:parallelPlaceOfManufacture.en
rdam:P30091,owl:sameAs,rdam:parallelPlaceOfProduction.en
rdam:P30092,owl:sameAs,rdam:parallelPlaceOfPublication.en
rdam:P30093,owl:sameAs,rdam:reprintOfManifestationOf.en
rdam:P30094,owl:sameAs,rdam:parallelNameOfProducer.en
rdam:P30095,owl:sameAs,rdam:parallelNameOfPublisher.en
rdam:P30096,owl:sameAs,rdam:encodingFormat.en
rdam:P30097,owl:sameAs,rdam:firstAlphanumericDesignationOfAlternativeSequence.en
rdam:P30098,owl:sameAs,rdam:lastAlphanumericDesignationOfAlternativeSequence.en
rdam:P30099,owl:sameAs,rdam:firstChronologicalDesignationOfAlternativeSequence.en
rdam:P30100,owl:sameAs,rdam:lastChronologicalDesignationOfAlternativeSequence.en
rdam:P30102,owl:sameAs,rdam:digitalRepresentationOfCartographicContent.en
rdam:P30103,owl:sameAs,rdam:exemplarOfManifestation.en
rdam:P30104,owl:sameAs,rdam:videoFormat.en
rdam:P30105,owl:sameAs,rdam:statementOfResponsibilityRelatingToTitleProper.en
rdam:P30106,owl:sameAs,rdam:seriesStatement.en
rdam:P30107,owl:sameAs,rdam:editionStatement.en
rdam:P30108,owl:sameAs,rdam:distributionStatement.en
rdam:P30109,owl:sameAs,rdam:manufactureStatement.en
rdam:P30110,owl:sameAs,rdam:productionStatement.en
rdam:P30111,owl:sameAs,rdam:publicationStatement.en
rdam:P30112,owl:sameAs,rdam:parallelStatementOfResponsibilityRelatingToNamedRevisionOfEdition.en
rdam:P30113,owl:sameAs,rdam:parallelStatementOfResponsibilityRelatingToSeries.en
rdam:P30115,owl:sameAs,rdam:parallelStatementOfResponsibilityRelatingToEdition.en
rdam:P30116,owl:sameAs,rdam:parallelStatementOfResponsibilityRelatingToTitleProper.en
rdam:P30117,owl:sameAs,rdam:statementOfResponsibility.en
rdam:P30118,owl:sameAs,rdam:statementOfResponsibilityRelatingToNamedRevisionOfEdition.en
rdam:P30119,owl:sameAs,rdam:statementOfResponsibilityRelatingToSeries.en
rdam:P30121,owl:sameAs,rdam:statementOfResponsibilityRelatingToEdition.en
rdam:P30122,owl:sameAs,rdam:emulsionOnMicrofilmAndMicrofiche.en
rdam:P30123,owl:sameAs,rdam:broadcastStandard.en
rdam:P30124,owl:sameAs,rdam:digitalFileCharacteristic.en
rdam:P30125,owl:sameAs,rdam:soundCharacteristic.en
rdam:P30126,owl:sameAs,rdam:videoCharacteristic.en
rdam:P30127,owl:sameAs,rdam:projectionCharacteristicOfMotionPictureFilm.en
rdam:P30128,owl:sameAs,rdam:variantTitleOfManifestation.en
rdam:P30131,owl:sameAs,rdam:abbreviatedTitle.en
rdam:P30132,owl:sameAs,rdam:designationOfNamedRevisionOfEdition.en
rdam:P30133,owl:sameAs,rdam:designationOfEdition.en
rdam:P30134,owl:sameAs,rdam:titleOfManifestation.en
rdam:P30135,owl:sameAs,rdam:workManifested.en
rdam:P30136,owl:sameAs,rdam:electronicReproductionOfManifestationOf.en
rdam:P30137,owl:sameAs,rdam:noteOnManifestation.en
rdam:P30138,owl:sameAs,rdam:specialPlaybackCharacteristic.en
rdam:P30139,owl:sameAs,rdam:expressionManifested.en
rdam:P30140,owl:sameAs,rdam:relatedItemOfManifestation.en
rdam:P30141,owl:sameAs,rdam:contactInformation.en
rdam:P30142,owl:sameAs,rdam:otherTitleInformation.en
rdam:P30143,owl:sameAs,rdam:otherTitleInformationOfSeries.en
rdam:P30145,owl:sameAs,rdam:restrictionOnAccessToManifestation.en
rdam:P30146,owl:sameAs,rdam:restrictionOnUseOfManifestation.en
rdam:P30147,owl:sameAs,rdam:firstAlphanumericDesignationOfSequence.en
rdam:P30148,owl:sameAs,rdam:lastAlphanumericDesignationOfSequence.en
rdam:P30149,owl:sameAs,rdam:firstChronologicalDesignationOfSequence.en
rdam:P30150,owl:sameAs,rdam:lastChronologicalDesignationOfSequence.en
rdam:P30151,owl:sameAs,rdam:parallelOtherTitleInformation.en
rdam:P30152,owl:sameAs,rdam:parallelOtherTitleInformationOfSeries.en
rdam:P30154,owl:sameAs,rdam:uniformResourceLocator.en
rdam:P30155,owl:sameAs,rdam:layout.en
rdam:P30156,owl:sameAs,rdam:titleProper.en
rdam:P30157,owl:sameAs,rdam:titleOfSeries.en
rdam:P30159,owl:sameAs,rdam:resolution.en
rdam:P30160,owl:sameAs,rdam:termOfAvailability.en
rdam:P30161,owl:sameAs,rdam:trackConfiguration.en
rdam:P30162,owl:sameAs,rdam:equipmentOrSystemRequirement.en
rdam:P30163,owl:sameAs,rdam:presentationFormat.en
rdam:P30164,owl:sameAs,rdam:grooveCharacteristic.en
rdam:P30165,owl:sameAs,rdam:numberingOfSequence.en
rdam:P30169,owl:sameAs,rdam:dimensions.en
rdam:P30170,owl:sameAs,rdam:dimensionsOfCartographicImage.en
rdam:P30171,owl:sameAs,rdam:dimensionsOfStillImage.en
rdam:P30172,owl:sameAs,rdam:typeOfRecording.en
rdam:P30173,owl:sameAs,rdam:nameOfDistributor.en
rdam:P30174,owl:sameAs,rdam:nameOfProducer.en
rdam:P30175,owl:sameAs,rdam:nameOfManufacturer.en
rdam:P30176,owl:sameAs,rdam:nameOfPublisher.en
rdam:P30182,owl:sameAs,rdam:extentOfManifestation.en
rdam:P30183,owl:sameAs,rdam:fileSize.en
rdam:P30184,owl:sameAs,rdam:configurationOfPlaybackChannels.en
rdam:P30185,owl:sameAs,rdam:tapeConfiguration.en
rdam:P30186,owl:sameAs,rdam:mount.en
rdam:P30187,owl:sameAs,rdam:productionMethod.en
rdam:P30191,owl:sameAs,rdam:generation.en
rdam:P30196,owl:sameAs,rdam:polarity.en
rdam:P30197,owl:sameAs,rdam:bibliographicFormat.en
rdam:P30198,owl:sameAs,rdam:reductionRatio.en
rdam:P30199,owl:sameAs,rdam:fontSize.en
rdam:P30200,owl:sameAs,rdam:projectionSpeed.en
rdam:P30201,owl:sameAs,rdam:playingSpeed.en
rdam:P30202,owl:sameAs,rdam:encodedBitrate.en
rdam:P30203,owl:sameAs,rdam:parallelTitleProper.en
rdam:P30204,owl:sameAs,rdam:parallelTitleOfSeries.en
rdam:P30206,owl:sameAs,rdam:recordingMedium.en
rdam:P30208,owl:sameAs,rdam:baseMaterial.en
rdam:P30214,owl:sameAs,rdam:noteOnCarrier.en
rdam:P30215,owl:sameAs,rdam:papermakerAgent.en
rdam:P30216,owl:sameAs,rdam:detailsOfAppliedMaterial.en
rdam:P30217,owl:sameAs,rdam:detailsOfBaseMaterial.en
rdam:P30218,owl:sameAs,rdam:detailsOfBibliographicFormat.en
rdam:P30219,owl:sameAs,rdam:detailsOfBroadcastStandard.en
rdam:P30220,owl:sameAs,rdam:detailsOfConfigurationOfPlaybackChannels.en
rdam:P30221,owl:sameAs,rdam:detailsOfDigitalFileCharacteristic.en
rdam:P30222,owl:sameAs,rdam:detailsOfDigitalRepresentationOfCartographicContent.en
rdam:P30223,owl:sameAs,rdam:detailsOfEmulsionOnMicrofilmAndMicrofiche.en
rdam:P30224,owl:sameAs,rdam:detailsOfEncodingFormat.en
rdam:P30225,owl:sameAs,rdam:detailsOfFileType.en
rdam:P30226,owl:sameAs,rdam:detailsOfFontSize.en
rdam:P30232,owl:sameAs,rdam:detailsOfGrooveCharacteristic.en
rdam:P30233,owl:sameAs,rdam:detailsOfLayout.en
rdam:P30234,owl:sameAs,rdam:detailsOfMount.en
rdam:P30235,owl:sameAs,rdam:detailsOfPlayingSpeed.en
rdam:P30236,owl:sameAs,rdam:detailsOfPolarity.en
rdam:P30237,owl:sameAs,rdam:detailsOfPresentationFormat.en
rdam:P30238,owl:sameAs,rdam:detailsOfProductionMethod.en
rdam:P30241,owl:sameAs,rdam:detailsOfProjectionCharacteristicOfMotionPictureFilm.en
rdam:P30242,owl:sameAs,rdam:detailsOfProjectionSpeed.en
rdam:P30243,owl:sameAs,rdam:detailsOfRecordingMedium.en
rdam:P30244,owl:sameAs,rdam:detailsOfReductionRatioDesignation.en
rdam:P30245,owl:sameAs,rdam:detailsOfSoundCharacteristic.en
rdam:P30246,owl:sameAs,rdam:detailsOfSpecialPlaybackCharacteristic.en
rdam:P30247,owl:sameAs,rdam:detailsOfTapeConfiguration.en
rdam:P30248,owl:sameAs,rdam:detailsOfTrackConfiguration.en
rdam:P30249,owl:sameAs,rdam:detailsOfTypeOfRecording.en
rdam:P30250,owl:sameAs,rdam:detailsOfVideoCharacteristic.en
rdam:P30251,owl:sameAs,rdam:detailsOfVideoFormat.en
rdam:P30252,owl:sameAs,rdam:detailsOfGeneration.en
rdam:P30253,owl:sameAs,rdam:subjectManifestationOf.en
rdam:P30254,owl:sameAs,rdam:manifestationDescribedIn.en
rdam:P30255,owl:sameAs,rdam:manifestationAnalysedIn.en
rdam:P30256,owl:sameAs,rdam:manifestationCommentaryIn.en
rdam:P30257,owl:sameAs,rdam:manifestationCritiquedIn.en
rdam:P30258,owl:sameAs,rdam:manifestationEvaluatedIn.en
rdam:P30259,owl:sameAs,rdam:manifestationReviewedIn.en
rdam:P30260,owl:sameAs,rdam:noteOnIdentifierForManifestation.en
rdam:P30261,owl:sameAs,rdam:cartographicDataType.en
rdam:P30262,owl:sameAs,rdam:detailsOfCartographicDataType.en
rdam:P30263,owl:sameAs,rdam:reductionRatioDesignation.en
rdam:P30264,owl:sameAs,rdam:relatedRDAEntityOfManifestation.en
rdam:P30265,owl:sameAs,rdam:relatedWorkOfManifestation.en
rdam:P30266,owl:sameAs,rdam:relatedExpressionOfManifestation.en
rdam:P30267,owl:sameAs,rdam:relatedAgentOfManifestation.en
rdam:P30268,owl:sameAs,rdam:relatedPersonOfManifestation.en
rdam:P30269,owl:sameAs,rdam:relatedFamilyOfManifestation.en
rdam:P30270,owl:sameAs,rdam:relatedCorporateBodyOfManifestation.en
rdam:P30271,owl:sameAs,rdam:relatedCollectiveAgentOfManifestation.en
rdam:P30272,owl:sameAs,rdam:relatedPlaceOfManifestation.en
rdam:P30273,owl:sameAs,rdam:relatedTimespanOfManifestation.en
rdam:P30274,owl:sameAs,rdam:relatedNomenOfManifestation.en
rdam:P30275,owl:sameAs,rdam:detailsOfRegionalEncoding.en
rdam:P30276,owl:sameAs,rdam:accessPointForManifestation.en
rdam:P30277,owl:sameAs,rdam:appellationOfManifestation.en
rdam:P30278,owl:sameAs,rdam:dateOfManifestation.en
rdam:P30279,owl:sameAs,rdam:placeOfManifestation.en
rdam:P30280,owl:sameAs,rdam:manifestationCopyrightStatement.en
rdam:P30281,owl:sameAs,rdam:manifestationDesignationOfSequenceStatement.en
rdam:P30282,owl:sameAs,rdam:manifestationDissertationStatement.en
rdam:P30283,owl:sameAs,rdam:manifestationDistributionStatement.en
rdam:P30284,owl:sameAs,rdam:manifestationEditionStatement.en
rdam:P30285,owl:sameAs,rdam:manifestationFrequencyStatement.en
rdam:P30286,owl:sameAs,rdam:manifestationIdentifierStatement.en
rdam:P30287,owl:sameAs,rdam:manifestationManufactureStatement.en
rdam:P30288,owl:sameAs,rdam:manifestationProductionStatement.en
rdam:P30289,owl:sameAs,rdam:manifestationPublicationStatement.en
rdam:P30290,owl:sameAs,rdam:manifestationRegionalEncodingStatement.en
rdam:P30291,owl:sameAs,rdam:manifestationSeriesStatement.en
rdam:P30292,owl:sameAs,rdam:manifestationStatement.en
rdam:P30293,owl:sameAs,rdam:manifestationTitleAndResponsibilityStatement.en
rdam:P30294,owl:sameAs,rdam:authorizedAccessPointForManifestation.en
rdam:P30295,owl:sameAs,rdam:variantAccessPointForManifestation.en
rdam:P30296,owl:sameAs,rdam:fingerprint.en
rdam:P30297,owl:sameAs,rdam:nameOfAgentOfManifestation.en
rdam:P30298,owl:sameAs,rdam:digitalTransferOfItemOf.en
rdam:P30299,owl:sameAs,rdam:electronicReproductionOfItemOf.en
rdam:P30300,owl:sameAs,rdam:facsimileOfItemOf.en
rdam:P30301,owl:sameAs,rdam:preservationFacsimileOfItemOf.en
rdam:P30302,owl:sameAs,rdam:reprintOfItemOf.en
rdam:P30303,owl:sameAs,rdam:reproductionOfItemOf.en
