rdau:P60347,rdau:stringsOfCoordinatePairs,,,,,,,,,,,,,
rdau:P60348,rdau:systemOfOrganization,,,,,,,,,,,,,
rdau:P60349,rdau:broadcastStandard,,,,,,,,,,,,,
rdau:P60350,rdau:digitalFileCharacteristic,,,,,,,,,,,,,
rdau:P60351,rdau:soundCharacteristic,,,,,,,,,,,,,
rdau:P60352,rdau:videoCharacteristic,,,,,,,,,,,,,
rdau:P60353,rdau:projectionCharacteristicOfMotionPictureFilm,,,,,,,,,,,,,
rdau:P60354,rdau:adaptedAsATelevisionProgram,,,,,,,,,,,,,
rdau:P60355,rdau:variantTitle,,,,,,,,,,,,,
rdau:P60356,rdau:hereditaryTitle,,,,,,,,,,,,,
rdau:P60357,rdau:laterTitleProper,,,,,,,,,,,,,
rdau:P60358,rdau:earlierTitleProper,,,,,,,,,,,,,
rdau:P60359,rdau:abbreviatedTitle,,,,,,,,,,,,,
rdau:P60360,rdau:placeOfResidenceEtc,,,,,,,,,,,,,
rdau:P60361,rdau:adaptedAsAVideo,,,,,,,,,,,,,
rdau:P60362,rdau:prominentMemberOfTheFamily,,,,,,,,,,,,,
rdau:P60363,rdau:titleOfTheAgent,,,,,,,,,,,,,
rdau:P60364,rdau:designationOfANamedRevisionOfAnEdition,,,,,,,,,,,,,
rdau:P60365,rdau:designationOfEdition,,,,,,,,,,,,,
rdau:P60366,rdau:nameOfThePlace,,,,,,,,,,,,,
rdau:P60367,rdau:titleOfTheResource,,,,,,,,,,,,,
rdau:P60368,rdau:nameOfTheAgent,,,,,,,,,,,,,
rdau:P60369,rdau:title,,,,,,,,,,,,,
rdau:P60370,rdau:otherDesignationAssociatedWithTheAgent,,,,,,,,,,,,,
rdau:P60371,rdau:writerOfAddedLyrics,,,,,,,,,,,,,
rdau:P60372,rdau:summarizationOfTheContent,,,,,,,,,,,,,
rdau:P60373,rdau:appellee,,,,,,,,,,,,,
rdau:P60374,rdau:otherAgentAssociatedWithAResource,,,,,,,,,,,,,
rdau:P60375,rdau:dedicator,,,,,,,,,,,,,
rdau:P60376,rdau:curator,,,,,,,,,,,,,
rdau:P60377,rdau:surveyor,,,,,,,,,,,,,
rdau:P60378,rdau:animator,,,,,,,,,,,,,
rdau:P60379,rdau:arrangerOfMusic,,,,,,,,,,,,,
rdau:P60380,rdau:writerOfAddedText,,,,,,,,,,,,,
rdau:P60381,rdau:draftsman,,,,,,,,,,,,,
rdau:P60382,rdau:transcriber,,,,,,,,,,,,,
rdau:P60383,rdau:musicalDirector,,,,,,,,,,,,,
rdau:P60384,rdau:costumeDesigner,,,,,,,,,,,,,
rdau:P60385,rdau:translator,,,,,,,,,,,,,
rdau:P60386,rdau:artDirector,,,,,,,,,,,,,
rdau:P60387,rdau:performer,,,,,,,,,,,,,
rdau:P60388,rdau:courtReporter,,,,,,,,,,,,,
rdau:P60389,rdau:writerOfPreface,,,,,,,,,,,,,
rdau:P60390,rdau:writerOfAddedCommentary,,,,,,,,,,,,,
rdau:P60391,rdau:writerOfIntroduction,,,,,,,,,,,,,
rdau:P60392,rdau:writerOfSupplementaryTextualContent,,,,,,,,,,,,,
rdau:P60393,rdau:editor,,,,,,,,,,,,,
rdau:P60394,rdau:abridger,,,,,,,,,,,,,
rdau:P60395,rdau:recordingEngineer,,,,,,,,,,,,,
rdau:P60396,rdau:illustrator,,,,,,,,,,,,,
rdau:P60397,rdau:recordist,,,,,,,,,,,,,
rdau:P60398,rdau:contributor,,,,,,,,,,,,,
rdau:P60399,rdau:stageDirector,,,,,,,,,,,,,
rdau:P60400,rdau:currentOwner,,,,,,,,,,,,,
rdau:P60401,rdau:formerOwner,,,,,,,,,,,,,
rdau:P60402,rdau:custodian,,,,,,,,,,,,,
rdau:P60404,rdau:owner,,,,,,,,,,,,,
rdau:P60406,rdau:honouree,,,,,,,,,,,,,
rdau:P60407,rdau:broadcaster,,,,,,,,,,,,,
rdau:P60408,rdau:filmDistributor,,,,,,,,,,,,,
rdau:P60409,rdau:bookDesigner,,,,,,,,,,,,,
rdau:P60410,rdau:engraver,,,,,,,,,,,,,
rdau:P60411,rdau:brailleEmbosser,,,,,,,,,,,,,
rdau:P60412,rdau:printmaker,,,,,,,,,,,,,
rdau:P60413,rdau:caster,,,,,,,,,,,,,
rdau:P60414,rdau:lithographer,,,,,,,,,,,,,
rdau:P60415,rdau:platemaker,,,,,,,,,,,,,
rdau:P60416,rdau:etcher,,,,,,,,,,,,,
rdau:P60417,rdau:collotyper,,,,,,,,,,,,,
rdau:P60418,rdau:printer,,,,,,,,,,,,,
rdau:P60419,rdau:presenter,,,,,,,,,,,,,
rdau:P60420,rdau:degreeSupervisor,,,,,,,,,,,,,
rdau:P60421,rdau:illuminator,,,,,,,,,,,,,
rdau:P60422,rdau:editorOfMovingImageWork,,,,,,,,,,,,,
rdau:P60423,rdau:programmer,,,,,,,,,,,,,
