*label_en,lexicalAlias_en,*uri,*type,domain,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],*status
has absorbed corporate body,rdaad:absorbedCorporateBody.en,rdaad:P50301,property,rdac:C10005,rdaa:P50301,rdaad:P50336,,Published
has absorbing corporate body,rdaad:absorbingCorporateBody.en,rdaad:P50302,property,rdac:C10005,rdaa:P50302,rdaad:P50336,,Published
has access point for agent,rdaad:accessPointForAgent.en,rdaad:P50373,property,rdac:C10002,rdaa:P50373,rdaad:P50378,rdaxd:P00016,Published
has access point for collective agent,rdaad:accessPointForCollectiveAgent.en,rdaad:P50374,property,rdac:C10011,rdaa:P50374,rdaad:P50379,rdaad:P50373,Published
has access point for corporate body,rdaad:accessPointForCorporateBody.en,rdaad:P50375,property,rdac:C10005,rdaa:P50375,rdaad:P50380,rdaad:P50374,Published
has access point for family,rdaad:accessPointForFamily.en,rdaad:P50376,property,rdac:C10008,rdaa:P50376,rdaad:P50381,rdaad:P50374,Published
has access point for person,rdaad:accessPointForPerson.en,rdaad:P50377,property,rdac:C10004,rdaa:P50377,rdaad:P50382,rdaad:P50373,Published
has address of agent,rdaad:addressOfAgent.en,rdaad:P50418,property,rdac:C10002,rdaa:P50418,,,Published
has address of collective agent,rdaad:addressOfCollectiveAgent.en,rdaad:P50419,property,rdac:C10011,rdaa:P50419,rdaad:P50418,,Published
has address of corporate body,rdaad:addressOfCorporateBody.en,rdaad:P50036,property,rdac:C10005,rdaa:P50036,rdaad:P50419,,Published
has address of family,rdaad:addressOfFamily.en,rdaad:P50420,property,rdac:C10008,rdaa:P50420,rdaad:P50419,,Published
has address of person,rdaad:addressOfPerson.en,rdaad:P50114,property,rdac:C10004,rdaa:P50114,rdaad:P50418,,Published
has affiliation (Deprecated),rdaad:affiliation.en,rdaad:P50101,property,rdac:C10004,rdaa:P50101,,,Deprecated
has alternate Identity (Deprecated),rdaad:alternateIdentity.en,rdaad:P50105,property,rdac:C10004,rdaa:P50105,,,Deprecated
has alternate identity of person,rdaad:alternateIdentityOfPerson.en,rdaad:P50428,property,rdac:C10004,rdaa:P50428,rdaad:P50348,,Published
has appellation of agent,rdaad:appellationOfAgent.en,rdaad:P50378,property,rdac:C10002,rdaa:P50378,rdaad:P50340,,Published
has appellation of collective agent,rdaad:appellationOfCollectiveAgent.en,rdaad:P50379,property,rdac:C10011,rdaa:P50379,rdaad:P50344,rdaad:P50378,Published
has appellation of corporate body,rdaad:appellationOfCorporateBody.en,rdaad:P50380,property,rdac:C10005,rdaa:P50380,rdaad:P50352,rdaad:P50379,Published
has appellation of family,rdaad:appellationOfFamily.en,rdaad:P50381,property,rdac:C10008,rdaa:P50381,rdaad:P50356,rdaad:P50379,Published
has appellation of person,rdaad:appellationOfPerson.en,rdaad:P50382,property,rdac:C10004,rdaa:P50382,rdaad:P50348,rdaad:P50378,Published
has assistant,rdaad:assistant.en,rdaad:P50275,property,rdac:C10004,rdaa:P50275,rdaad:P50274,,Published
has associated institution (Deprecated),rdaad:associatedInstitution.en,rdaad:P50034,property,rdac:C10005,rdaa:P50034,rdaad:P50336,,Deprecated
has authorized access point for agent,rdaad:authorizedAccessPointForAgent.en,rdaad:P50403,property,rdac:C10002,rdaa:P50403,rdaad:P50373,rdaxd:P00020,Published
has authorized access point for collective agent,rdaad:authorizedAccessPointForCollectiveAgent.en,rdaad:P50405,property,rdac:C10011,rdaa:P50405,rdaad:P50374,rdaad:P50403,Published
has authorized access point for corporate body,rdaad:authorizedAccessPointForCorporateBody.en,rdaad:P50407,property,rdac:C10005,rdaa:P50407,rdaad:P50375,rdaad:P50405,Published
has authorized access point for family,rdaad:authorizedAccessPointForFamily.en,rdaad:P50409,property,rdac:C10008,rdaa:P50409,rdaad:P50376,rdaad:P50405,Published
has authorized access point for person,rdaad:authorizedAccessPointForPerson.en,rdaad:P50411,property,rdac:C10004,rdaa:P50411,rdaad:P50377,rdaad:P50403,Published
has biographical information,rdaad:biographicalInformation.en,rdaad:P50113,property,rdac:C10004,rdaa:P50113,,,Published
has broader affiliated body,rdaad:broaderAffiliatedBody.en,rdaad:P50240,property,rdac:C10005,rdaa:P50240,rdaad:P50336,,Published
has category of agent,rdaad:categoryOfAgent.en,rdaad:P50490,property,rdac:C10002,rdaa:P50490,rdaxd:P00029,,Published
has category of collective agent,rdaad:categoryOfCollectiveAgent.en,rdaad:P50491,property,rdac:C10011,rdaa:P50491,rdaad:P50490,,Published
has category of corporate body,rdaad:categoryOfCorporateBody.en,rdaad:P50237,property,rdac:C10005,rdaa:P50237,rdaad:P50491,,Published
has category of family,rdaad:categoryOfFamily.en,rdaad:P50051,property,rdac:C10008,rdaa:P50051,rdaad:P50491,,Published
has category of government,rdaad:categoryOfGovernment.en,rdaad:P50238,property,rdac:C10005,rdaa:P50238,rdaad:P50237,,Published
has category of person,rdaad:categoryOfPerson.en,rdaad:P50489,property,rdac:C10004,rdaa:P50489,rdaad:P50490,,Published
has chief executive,rdaad:chiefExecutive.en,rdaad:P50284,property,rdac:C10005,rdaa:P50284,rdaad:P50027,,Published
has colleague,rdaad:colleague.en,rdaad:P50274,property,rdac:C10004,rdaa:P50274,rdaad:P50316,,Published
has component of merger,rdaad:componentOfMerger.en,rdaad:P50232,property,rdac:C10005,rdaa:P50232,rdaad:P50012,,Published
has corporate body member of collective agent,rdaad:corporateBodyMemberOfCollectiveAgent.en,rdaad:P50433,property,rdac:C10011,rdaa:P50433,rdaad:P50359,,Published
has corporate body member of corporate body,rdaad:corporateMember.en,rdaad:P50231,property,rdac:C10005,rdaa:P50231,rdaad:P50336,rdaad:P50433,Published
has corporate body member of family,rdaad:corporateBodyMemberOfFamily.en,rdaad:P50435,property,rdac:C10008,rdaa:P50435,rdaad:P50327,rdaad:P50433,Published
has corporate history,rdaad:corporateHistory.en,rdaad:P50035,property,rdac:C10005,rdaa:P50035,,,Published
has country associated with person,rdaad:countryAssociatedWithPerson.en,rdaad:P50097,property,rdac:C10004,rdaa:P50097,rdaad:P50346,,Published
has coworker,rdaad:coworker.en,rdaad:P50277,property,rdac:C10004,rdaa:P50277,rdaad:P50274,,Published
has date associated with corporate body (Deprecated),rdaad:dateAssociatedWithCorporateBody.en,rdaad:P50040,property,rdac:C10005,rdaa:P50040,rdaad:P50351,,Deprecated
has date associated with family (Deprecated),rdaad:dateAssociatedWithFamily.en,rdaad:P50058,property,rdac:C10008,rdaa:P50058,rdaad:P50355,,Deprecated
has date associated with person (Deprecated),rdaad:dateAssociatedWithPerson.en,rdaad:P50107,property,rdac:C10004,rdaa:P50107,rdaad:P50347,,Deprecated
has date of birth,rdaad:dateOfBirth.en,rdaad:P50121,property,rdac:C10004,rdaa:P50121,rdaad:P50347,,Published
has date of conference,rdaad:dateOfConference.en,rdaad:P50039,property,rdac:C10005,rdaa:P50039,rdaad:P50351,,Published
has date of death,rdaad:dateOfDeath.en,rdaad:P50120,property,rdac:C10004,rdaa:P50120,rdaad:P50347,,Published
has date of establishment,rdaad:dateOfEstablishment.en,rdaad:P50037,property,rdac:C10005,rdaa:P50037,rdaad:P50351,,Published
has date of termination,rdaad:dateOfTermination.en,rdaad:P50038,property,rdac:C10005,rdaa:P50038,rdaad:P50351,,Published
has descendant family of family,rdaad:descendantFamilyOfFamily.en,rdaad:P50053,property,rdac:C10008,rdaa:P50053,rdaad:P50438,,Published
has descendant family of person,rdaad:descendantFamilyOfPerson.en,rdaad:P50099,property,rdac:C10004,rdaa:P50099,rdaad:P50233,,Published
has employee,rdaad:employee.en,rdaad:P50026,property,rdac:C10005,rdaa:P50026,rdaad:P50030,,Published
has employer,rdaad:employer.en,rdaad:P50096,property,rdac:C10004,rdaa:P50096,rdaad:P50095,,Published
has enrolled student,rdaad:enrolledStudent.en,rdaad:P50283,property,rdac:C10005,rdaa:P50283,rdaad:P50334,,Published
has family history,rdaad:familyHistory.en,rdaad:P50064,property,rdac:C10008,rdaa:P50064,,,Published
has family member of collective agent,rdaad:familyMemberOfCollectiveAgent.en,rdaad:P50436,property,rdac:C10011,rdaa:P50436,rdaad:P50362,,Published
has family member of corporate body,rdaad:familyMemberOfCorporateBody.en,rdaad:P50437,property,rdac:C10005,rdaa:P50437,rdaad:P50335,rdaad:P50436,Published
has family member of family,rdaad:familyMemberOfFamily.en,rdaad:P50438,property,rdac:C10008,rdaa:P50438,rdaad:P50326,rdaad:P50436,Published
has fellow student,rdaad:fellowStudent.en,rdaad:P50279,property,rdac:C10004,rdaa:P50279,rdaad:P50316,,Published
has field of activity of agent,rdaad:fieldOfActivityOfAgent.en,rdaad:P50387,property,rdac:C10002,rdaa:P50387,,,Published
has field of activity of collective agent,rdaad:fieldOfActivityOfCollectiveAgent.en,rdaad:P50388,property,rdac:C10011,rdaa:P50388,rdaad:P50387,,Published
has field of activity of corporate body,rdaad:fieldOfActivityOfCorporateBody.en,rdaad:P50022,property,rdac:C10005,rdaa:P50022,rdaad:P50388,,Published
has field of activity of family,rdaad:fieldOfActivityOfFamily.en,rdaad:P50389,property,rdac:C10008,rdaa:P50389,rdaad:P50388,,Published
has field of activity of person,rdaad:fieldOfActivityOfPerson.en,rdaad:P50100,property,rdac:C10004,rdaa:P50100,rdaad:P50387,,Published
has founded corporate body of agent,rdaad:foundedCorporateBodyOfAgent.en,rdaad:P51104,property,rdac:C10002,rdaa:P51104,rdaad:P50218,,Published
has founded corporate body of collective agent,rdaad:foundedCorporateBodyOfCollectiveAgent.en,rdaad:P51105,property,rdac:C10011,rdaa:P51105,rdaad:P50359,rdaad:P51104,Published
has founded corporate body of corporate body,rdaad:foundedCorporateBodyOfCorporateBody.en,rdaad:P50017,property,rdac:C10005,rdaa:P50017,rdaad:P50336,rdaad:P51105,Published
has founded corporate body of family,rdaad:foundedCorporateBodyOfFamily.en,rdaad:P50062,property,rdac:C10008,rdaa:P50062,rdaad:P50327,rdaad:P51105,Published
has founded corporate body of person,rdaad:foundedCorporateBodyOfPerson.en,rdaad:P50112,property,rdac:C10004,rdaa:P50112,rdaad:P50318,rdaad:P51104,Published
has founding agent of corporate body,rdaad:foundingAgentOfCorporateBody.en,rdaad:P51106,property,rdac:C10005,rdaa:P51106,rdaad:P50333,,Published
has founding collective agent of corporate body,rdaad:foundingCollectiveAgentOfCorporateBody.en,rdaad:P51107,property,rdac:C10005,rdaa:P51107,rdaad:P50349,rdaad:P51106,Published
has founding corporate body of corporate body,rdaad:foundingCorporateBodyOfCorporateBody.en,rdaad:P50007,property,rdac:C10005,rdaa:P50007,rdaad:P50336,rdaad:P51107,Published
has founding family of corporate body,rdaad:foundingFamilyOfCorporateBody.en,rdaad:P50020,property,rdac:C10005,rdaa:P50020,rdaad:P50335,rdaad:P51107,Published
has founding person of corporate body,rdaad:foundingPersonOfCorporateBody.en,rdaad:P50029,property,rdac:C10005,rdaa:P50029,rdaad:P50334,rdaad:P51106,Published
has friend,rdaad:friend.en,rdaad:P50280,property,rdac:C10004,rdaa:P50280,rdaad:P50316,,Published
has fuller form of name,rdaad:fullerFormOfName.en,rdaad:P50115,property,rdac:C10004,rdaa:P50115,rdaad:P50111,,Published
has gender,rdaad:gender.en,rdaad:P50116,property,rdac:C10004,rdaa:P50116,,,Published
has given name,rdaad:givenName.en,rdaad:P50292,property,rdac:C10004,rdaa:P50292,rdaad:P50111,,Published
has graduate,rdaad:graduate.en,rdaad:P50252,property,rdac:C10005,rdaa:P50252,rdaad:P50334,,Published
has hereditary term of honour,rdaad:hereditaryTermOfHonour.en,rdaad:P50059,property,rdac:C10008,rdaa:P50059,,,Published
has hierarchical subordinate,rdaad:hierarchicalSubordinate.en,rdaad:P50010,property,rdac:C10005,rdaa:P50010,rdaad:P50336,,Published
has hierarchical superior,rdaad:hierarchicalSuperior.en,rdaad:P50008,property,rdac:C10005,rdaa:P50008,rdaad:P50336,,Published
has identifier for agent,rdaad:identifierForAgent.en,rdaad:P50383,property,rdac:C10002,rdaa:P50383,rdaad:P50378,rdaxd:P00018,Published
has identifier for collective agent,rdaad:identifierForCollectiveAgent.en,rdaad:P50384,property,rdac:C10011,rdaa:P50384,rdaad:P50379,rdaad:P50383,Published
has identifier for corporate body,rdaad:identifierForCorporateBody.en,rdaad:P50006,property,rdac:C10005,rdaa:P50006,rdaad:P50380,rdaad:P50384,Published
has identifier for family,rdaad:identifierForFamily.en,rdaad:P50052,property,rdac:C10008,rdaa:P50052,rdaad:P50381,rdaad:P50384,Published
has identifier for person,rdaad:identifierForPerson.en,rdaad:P50094,property,rdac:C10004,rdaa:P50094,rdaad:P50382,rdaad:P50383,Published
has jointly held conference,rdaad:jointlyHeldConference.en,rdaad:P50303,property,rdac:C10005,rdaa:P50303,rdaad:P50336,,Published
has jurisdiction governed,rdaad:jurisdictionGoverned.en,rdaad:P50425,property,rdac:C10005,rdaa:P50425,rdaad:P50350,,Published
has language of agent,rdaad:languageOfAgent.en,rdaad:P50401,property,rdac:C10002,rdaa:P50401,,,Published
has language of collective agent,rdaad:languageOfCollectiveAgent.en,rdaad:P50402,property,rdac:C10011,rdaa:P50402,rdaad:P50401,,Published
has language of corporate body,rdaad:languageOfCorporateBody.en,rdaad:P50023,property,rdac:C10005,rdaa:P50023,rdaad:P50402,,Published
has language of family,rdaad:languageOfFamily.en,rdaad:P50235,property,rdac:C10008,rdaa:P50235,rdaad:P50402,,Published
has language of person,rdaad:languageOfPerson.en,rdaad:P50102,property,rdac:C10004,rdaa:P50102,rdaad:P50401,,Published
has local affiliate,rdaad:localAffiliate.en,rdaad:P50241,property,rdac:C10005,rdaa:P50241,rdaad:P50336,,Published
has mergee,rdaad:mergee.en,rdaad:P50011,property,rdac:C10005,rdaa:P50011,rdaad:P50336,,Published
has name of agent,rdaad:nameOfAgent.en,rdaad:P50385,property,rdac:C10002,rdaa:P50385,rdaad:P50378,rdaxd:P00019,Published
has name of collective agent,rdaad:nameOfCollectiveAgent.en,rdaad:P50386,property,rdac:C10011,rdaa:P50386,rdaad:P50379,rdaad:P50385,Published
has name of corporate body,rdaad:nameOfCorporateBody.en,rdaad:P50032,property,rdac:C10005,rdaa:P50032,rdaad:P50380,rdaad:P50386,Published
has name of family,rdaad:nameOfFamily.en,rdaad:P50061,property,rdac:C10008,rdaa:P50061,rdaad:P50381,rdaad:P50386,Published
has name of person,rdaad:nameOfPerson.en,rdaad:P50111,property,rdac:C10004,rdaa:P50111,rdaad:P50382,rdaad:P50385,Published
has note on agent,rdaad:noteOnAgent.en,rdaad:P50391,property,rdac:C10002,rdaa:P50391,rdaxd:P00015,,Published
has note on collective agent,rdaad:noteOnCollectiveAgent.en,rdaad:P50392,property,rdac:C10011,rdaa:P50392,rdaad:P50391,,Published
has note on corporate body,rdaad:noteOnCorporateBody.en,rdaad:P50393,property,rdac:C10005,rdaa:P50393,rdaad:P50392,,Published
has note on family,rdaad:noteOnFamily.en,rdaad:P50394,property,rdac:C10008,rdaa:P50394,rdaad:P50392,,Published
has note on person,rdaad:noteOnPerson.en,rdaad:P50395,property,rdac:C10004,rdaa:P50395,rdaad:P50391,,Published
has number of conference,rdaad:numberOfConference.en,rdaad:P50019,property,rdac:C10005,rdaa:P50019,,,Published
has officer,rdaad:officer.en,rdaad:P50027,property,rdac:C10005,rdaa:P50027,rdaad:P50334,,Published
has other designation (Deprecated),rdaad:otherDesignation.en,rdaad:P50239,property,rdac:C10005,rdaa:P50239,rdaad:P50033,,Deprecated
has other designation associated with corporate body (Deprecated),rdaad:otherDesignationAssociatedWithCorporateBody.en,rdaad:P50033,property,rdac:C10005,rdaa:P50033,,,Deprecated
has other designation associated with person (Deprecated),rdaad:otherDesignationAssociatedWithPerson.en,rdaad:P50108,property,rdac:C10004,rdaa:P50108,,,Deprecated
has other place associated with corporate body (Deprecated),rdaad:otherPlaceAssociatedWithCorporateBody.en,rdaad:P50260,property,rdac:C10005,rdaa:P50260,rdaad:P50031,,Deprecated
has partner,rdaad:partner.en,rdaad:P50278,property,rdac:C10004,rdaa:P50278,rdaad:P50274,,Published
has period of activity of agent,rdaad:periodOfActivityOfAgent.en,rdaad:P50430,property,rdac:C10002,rdaa:P50430,rdaad:P50339,,Published
has period of activity of collective agent,rdaad:periodOfActivityOfCollectiveAgent.en,rdaad:P50431,property,rdac:C10011,rdaa:P50431,rdaad:P50343,rdaad:P50430,Published
has period of activity of corporate body,rdaad:periodOfActivityOfCorporateBody.en,rdaad:P50236,property,rdac:C10005,rdaa:P50236,rdaad:P50351,rdaad:P50431,Published
has period of activity of family,rdaad:periodOfActivityOfFamily.en,rdaad:P50432,property,rdac:C10008,rdaa:P50432,rdaad:P50355,rdaad:P50431,Published
has period of activity of person,rdaad:periodOfActivityOfPerson.en,rdaad:P50098,property,rdac:C10004,rdaa:P50098,rdaad:P50347,rdaad:P50430,Published
has person member of collective agent,rdaad:personMemberOfCollectiveAgent.en,rdaad:P50445,property,rdac:C10011,rdaa:P50445,rdaad:P50365,,Published
has person member of corporate body,rdaad:member.en,rdaad:P50030,property,rdac:C10005,rdaa:P50030,rdaad:P50334,rdaad:P50445,Published
has person member of family,rdaad:familyMember.en,rdaad:P50056,property,rdac:C10008,rdaa:P50056,rdaad:P50325,rdaad:P50445,Published
has place associated with corporate body (Deprecated),rdaad:placeAssociatedWithCorporateBody.en,rdaad:P50031,property,rdac:C10005,rdaa:P50031,rdaad:P50350,,Deprecated
has place associated with family (Deprecated),rdaad:placeAssociatedWithFamily.en,rdaad:P50057,property,rdac:C10008,rdaa:P50057,rdaad:P50354,,Deprecated
has place of birth,rdaad:placeOfBirth.en,rdaad:P50119,property,rdac:C10004,rdaa:P50119,rdaad:P50346,,Published
has place of conference,rdaad:placeOfConference.en,rdaad:P50024,property,rdac:C10005,rdaa:P50024,rdaad:P50350,,Published
has place of death,rdaad:placeOfDeath.en,rdaad:P50118,property,rdac:C10004,rdaa:P50118,rdaad:P50346,,Published
has place of residence,rdaad:placeOfResidence.en,rdaad:P50109,property,rdac:C10004,rdaa:P50109,rdaad:P50346,,Published
has predecessor of collective agent,rdaad:predecessorOfCollectiveAgent.en,rdaad:P50421,property,rdac:C10011,rdaa:P50421,rdaad:P50341,,Published
has predecessor of corporate body,rdaad:predecessor.en,rdaad:P50012,property,rdac:C10005,rdaa:P50012,rdaad:P50336,rdaad:P50421,Published
has predecessor of family,rdaad:predecessorOfFamily.en,rdaad:P50422,property,rdac:C10008,rdaa:P50422,rdaad:P50326,rdaad:P50421,Published
has predecessor of split,rdaad:predecessorOfSplit.en,rdaad:P50229,property,rdac:C10005,rdaa:P50229,rdaad:P50012,,Published
has preferred name of agent,rdaad:preferredNameOfAgent.en,rdaad:P50413,property,rdac:C10002,rdaa:P50413,rdaad:P50385,rdaxo:P00021,Published
has preferred name of collective agent,rdaad:preferredNameOfCollectiveAgent.en,rdaad:P50414,property,rdac:C10011,rdaa:P50414,rdaad:P50386,rdaad:P50413,Published
has preferred name of corporate body,rdaad:preferredNameForCorporateBody.en,rdaad:P50041,property,rdac:C10005,rdaa:P50041,rdaad:P50032,rdaad:P50414,Published
has preferred name of family,rdaad:preferredNameForFamily.en,rdaad:P50065,property,rdac:C10008,rdaa:P50065,rdaad:P50061,rdaad:P50414,Published
has preferred name of person,rdaad:preferredNameForPerson.en,rdaad:P50117,property,rdac:C10004,rdaa:P50117,rdaad:P50111,rdaad:P50413,Published
has product of merger,rdaad:productOfAMerger.en,rdaad:P50013,property,rdac:C10005,rdaa:P50013,rdaad:P50016,,Published
has product of split,rdaad:productOfASplit.en,rdaad:P50014,property,rdac:C10005,rdaa:P50014,rdaad:P50016,,Published
has profession or occupation,rdaad:professionOrOccupation.en,rdaad:P50104,property,rdac:C10004,rdaa:P50104,,,Published
has prominent member of family,rdaad:prominentMemberOfFamily.en,rdaad:P50060,property,rdac:C10008,rdaa:P50060,rdaad:P50056,,Published
has real Identity (Deprecated),rdaad:realIdentity.en,rdaad:P50106,property,rdac:C10004,rdaa:P50106,,,Deprecated
has real identity of person,rdaad:realIdentityOfPerson.en,rdaad:P50429,property,rdac:C10004,rdaa:P50429,rdaad:P50348,,Published
has related agent of agent,rdaad:relatedAgentOfAgent.en,rdaad:P50309,property,rdac:C10002,rdaa:P50309,rdaad:P50304,rdaxd:P00006,Published
has related agent of collective agent,rdaad:relatedAgentOfCollectiveAgent.en,rdaad:P50358,property,rdac:C10011,rdaa:P50358,rdaad:P50360,rdaad:P50309,Published
has related agent of corporate body,rdaad:relatedAgentOfCorporateBody.en,rdaad:P50333,property,rdac:C10005,rdaa:P50333,rdaad:P50328,rdaad:P50358,Published
has related agent of family,rdaad:relatedAgentOfFamily.en,rdaad:P50324,property,rdac:C10008,rdaa:P50324,rdaad:P50319,rdaad:P50358,Published
has related agent of person,rdaad:relatedAgentOfPerson.en,rdaad:P50315,property,rdac:C10004,rdaa:P50315,rdaad:P50310,rdaad:P50309,Published
has related collective agent of agent,rdaad:relatedCollectiveAgentOfAgent.en,rdaad:P50337,property,rdac:C10002,rdaa:P50337,rdaad:P50309,rdaxd:P00012,Published
has related collective agent of collective agent,rdaad:relatedCollectiveAgentOfCollectiveAgent.en,rdaad:P50341,property,rdac:C10011,rdaa:P50341,rdaad:P50358,rdaad:P50337,Published
has related collective agent of corporate body,rdaad:relatedCollectiveAgentOfCorporateBody.en,rdaad:P50349,property,rdac:C10005,rdaa:P50349,rdaad:P50333,rdaad:P50341,Published
has related collective agent of family,rdaad:relatedCollectiveAgentOfFamily.en,rdaad:P50353,property,rdac:C10008,rdaa:P50353,rdaad:P50324,rdaad:P50341,Published
has related collective agent of person,rdaad:relatedCollectiveAgentOfPerson.en,rdaad:P50345,property,rdac:C10004,rdaa:P50345,rdaad:P50315,rdaad:P50337,Published
has related corporate body of agent,rdaad:relatedCorporateBodyOfAgent.en,rdaad:P50218,property,rdac:C10002,rdaa:P50218,rdaad:P50337,rdaxd:P00009,Published
has related corporate body of collective agent,rdaad:relatedCorporateBodyOfCollectiveAgent.en,rdaad:P50359,property,rdac:C10011,rdaa:P50359,rdaad:P50341,rdaad:P50218,Published
has related corporate body of corporate body,rdaad:relatedCorporateBodyOfCorporateBody.en,rdaad:P50336,property,rdac:C10005,rdaa:P50336,rdaad:P50349,rdaad:P50359,Published
has related corporate body of family,rdaad:relatedCorporateBodyOfFamily.en,rdaad:P50327,property,rdac:C10008,rdaa:P50327,rdaad:P50353,rdaad:P50359,Published
has related corporate body of person,rdaad:relatedCorporateBodyOfPerson.en,rdaad:P50318,property,rdac:C10004,rdaa:P50318,rdaad:P50345,rdaad:P50218,Published
has related entity of agent,rdaad:relatedEntityOfAgent.en,rdaad:P50478,property,rdac:C10002,rdaa:P50478,rdaxd:P00028,,Published
has related entity of collective agent,rdaad:relatedEntityOfCollectiveAgent.en,rdaad:P50479,property,rdac:C10011,rdaa:P50479,rdaad:P50478,,Published
has related entity of corporate body,rdaad:relatedEntityOfCorporateBody.en,rdaad:P50480,property,rdac:C10005,rdaa:P50480,rdaad:P50479,,Published
has related entity of family,rdaad:relatedEntityOfFamily.en,rdaad:P50481,property,rdac:C10008,rdaa:P50481,rdaad:P50479,,Published
has related entity of person,rdaad:relatedEntityOfPerson.en,rdaad:P50482,property,rdac:C10004,rdaa:P50482,rdaad:P50478,,Published
has related expression of agent,rdaad:relatedExpressionOfAgent.en,rdaad:P50306,property,rdac:C10002,rdaa:P50306,rdaad:P50304,rdaxd:P00003,Published
has related expression of collective agent,rdaad:relatedExpressionOfCollectiveAgent.en,rdaad:P50361,property,rdac:C10011,rdaa:P50361,rdaad:P50360,rdaad:P50306,Published
has related expression of corporate body,rdaad:relatedExpressionOfCorporateBody.en,rdaad:P50330,property,rdac:C10005,rdaa:P50330,rdaad:P50328,rdaad:P50361,Published
has related expression of family,rdaad:relatedExpressionOfFamily.en,rdaad:P50321,property,rdac:C10008,rdaa:P50321,rdaad:P50319,rdaad:P50361,Published
has related expression of person,rdaad:relatedExpressionOfPerson.en,rdaad:P50312,property,rdac:C10004,rdaa:P50312,rdaad:P50310,rdaad:P50306,Published
has related family of agent,rdaad:relatedFamilyOfAgent.en,rdaad:P50219,property,rdac:C10002,rdaa:P50219,rdaad:P50337,rdaxd:P00008,Published
has related family of collective agent,rdaad:relatedFamilyOfCollectiveAgent.en,rdaad:P50362,property,rdac:C10011,rdaa:P50362,rdaad:P50341,rdaad:P50219,Published
has related family of corporate body,rdaad:relatedFamilyOfCorporateBody.en,rdaad:P50335,property,rdac:C10005,rdaa:P50335,rdaad:P50349,rdaad:P50362,Published
has related family of family,rdaad:relatedFamilyOfFamily.en,rdaad:P50326,property,rdac:C10008,rdaa:P50326,rdaad:P50353,rdaad:P50362,Published
has related family of person,rdaad:relatedFamilyOfPerson.en,rdaad:P50317,property,rdac:C10004,rdaa:P50317,rdaad:P50345,rdaad:P50219,Published
has related item of agent,rdaad:relatedItemOfAgent.en,rdaad:P50308,property,rdac:C10002,rdaa:P50308,rdaad:P50304,rdaxd:P00005,Published
has related item of collective agent,rdaad:relatedItemOfCollectiveAgent.en,rdaad:P50363,property,rdac:C10011,rdaa:P50363,rdaad:P50360,rdaad:P50308,Published
has related item of corporate body,rdaad:relatedItemOfCorporateBody.en,rdaad:P50332,property,rdac:C10005,rdaa:P50332,rdaad:P50328,rdaad:P50363,Published
has related item of family,rdaad:relatedItemOfFamily.en,rdaad:P50323,property,rdac:C10008,rdaa:P50323,rdaad:P50319,rdaad:P50363,Published
has related item of person,rdaad:relatedItemOfPerson.en,rdaad:P50314,property,rdac:C10004,rdaa:P50314,rdaad:P50310,rdaad:P50308,Published
has related manifestation of agent,rdaad:relatedManifestationOfAgent.en,rdaad:P50307,property,rdac:C10002,rdaa:P50307,rdaad:P50304,rdaxd:P00004,Published
has related manifestation of collective agent,rdaad:relatedManifestationOfCollectiveAgent.en,rdaad:P50364,property,rdac:C10011,rdaa:P50364,rdaad:P50360,rdaad:P50307,Published
has related manifestation of corporate body,rdaad:relatedManifestationOfCorporateBody.en,rdaad:P50331,property,rdac:C10005,rdaa:P50331,rdaad:P50328,rdaad:P50364,Published
has related manifestation of family,rdaad:relatedManifestationOfFamily.en,rdaad:P50322,property,rdac:C10008,rdaa:P50322,rdaad:P50319,rdaad:P50364,Published
has related manifestation of person,rdaad:relatedManifestationOfPerson.en,rdaad:P50313,property,rdac:C10004,rdaa:P50313,rdaad:P50310,rdaad:P50307,Published
has related nomen of agent,rdaad:relatedNomenOfAgent.en,rdaad:P50340,property,rdac:C10002,rdaa:P50340,rdaad:P50304,rdaxd:P00013,Published
has related nomen of collective agent,rdaad:relatedNomenOfCollectiveAgent.en,rdaad:P50344,property,rdac:C10011,rdaa:P50344,rdaad:P50360,rdaad:P50340,Published
has related nomen of corporate body,rdaad:relatedNomenOfCorporateBody.en,rdaad:P50352,property,rdac:C10005,rdaa:P50352,rdaad:P50328,rdaad:P50344,Published
has related nomen of family,rdaad:relatedNomenOfFamily.en,rdaad:P50356,property,rdac:C10008,rdaa:P50356,rdaad:P50319,rdaad:P50344,Published
has related nomen of person,rdaad:relatedNomenOfPerson.en,rdaad:P50348,property,rdac:C10004,rdaa:P50348,rdaad:P50310,rdaad:P50340,Published
has related person of agent,rdaad:relatedPersonOfAgent.en,rdaad:P50220,property,rdac:C10002,rdaa:P50220,rdaad:P50309,rdaxd:P00007,Published
has related person of collective agent,rdaad:relatedPersonOfCollectiveAgent.en,rdaad:P50365,property,rdac:C10011,rdaa:P50365,rdaad:P50358,rdaad:P50220,Published
has related person of corporate body,rdaad:relatedPersonOfCorporateBody.en,rdaad:P50334,property,rdac:C10005,rdaa:P50334,rdaad:P50333,rdaad:P50365,Published
has related person of family,rdaad:relatedPersonOfFamily.en,rdaad:P50325,property,rdac:C10008,rdaa:P50325,rdaad:P50324,rdaad:P50365,Published
