*label_en,lexicalAlias_en,*uri,*type,domain,range,subPropertyOf[0],subPropertyOf[1],subPropertyOf[2],inverseOf,*status,owl:propertyChainAxiom
is separated from expression,rdaeo:separatedFromExpression.en,rdaeo:P20168,property,rdac:C10006,rdac:C10006,rdae:P20168,rdaeo:P20154,,rdaeo:P20101,Published,
is succeeded by expression,rdaeo:succeededByExpression.en,rdaeo:P20169,property,rdac:C10006,rdac:C10006,rdae:P20169,rdaeo:P20205,,rdaeo:P20154,Published,
is digested as expression,rdaeo:digestedAsExpression.en,rdaeo:P20170,property,rdac:C10006,rdac:C10006,rdae:P20170,rdaeo:P20203,,rdaeo:P20135,Published,
is translated as,rdaeo:translatedAs.en,rdaeo:P20171,property,rdac:C10006,rdac:C10006,rdae:P20171,rdaeo:P20575,,rdaeo:P20141,Published,
has supplement expression,rdaeo:supplementExpression.en,rdaeo:P20172,property,rdac:C10006,rdac:C10006,rdae:P20172,rdaeo:P20105,,rdaeo:P20151,Published,
is screenplay for motion picture expression,rdaeo:screenplayForMotionPictureExpression.en,rdaeo:P20173,property,rdac:C10006,rdac:C10006,rdae:P20173,rdaeo:P20102,,rdaeo:P20158,Published,
is screenplay for television program expression,rdaeo:screenplayForTelevisionProgramExpression.en,rdaeo:P20174,property,rdac:C10006,rdac:C10006,rdae:P20174,rdaeo:P20102,,rdaeo:P20161,Published,
is screenplay for video expression,rdaeo:screenplayForVideoExpression.en,rdaeo:P20175,property,rdac:C10006,rdac:C10006,rdae:P20175,rdaeo:P20102,,rdaeo:P20162,Published,
is script for radio program expression,rdaeo:scriptForRadioProgramExpression.en,rdaeo:P20176,property,rdac:C10006,rdac:C10006,rdae:P20176,rdaeo:P20100,,rdaeo:P20160,Published,
is addenda to expression,rdaeo:addendaToExpression.en,rdaeo:P20177,property,rdac:C10006,rdac:C10006,rdae:P20177,rdaeo:P20192,,rdaeo:P20109,Published,
is summary of expression,rdaeo:summaryOfExpression.en,rdaeo:P20179,property,rdac:C10006,rdac:C10006,rdae:P20179,rdaeo:P20204,,rdaeo:P20106,Published,
is catalogue of expression,rdaeo:catalogueOfExpression.en,rdaeo:P20180,property,rdac:C10006,rdac:C10006,rdae:P20180,rdaeo:P20192,,rdaeo:P20107,Published,
is concordance to expression,rdaeo:concordanceToExpression.en,rdaeo:P20181,property,rdac:C10006,rdac:C10006,rdae:P20181,rdaeo:P20192,,rdaeo:P20108,Published,
is choreographic adaptation of expression,rdaeo:choreographicAdaptationOfExpression.en,rdaeo:P20183,property,rdac:C10006,rdac:C10006,rdae:P20183,rdaeo:P20152,,rdaeo:P20092,Published,( rdaeo:P20231 rdawo:P10183 rdawo:P10078 )
is expanded version of expression,rdaeo:expandedVersionOfExpression.en,rdaeo:P20184,property,rdac:C10006,rdac:C10006,rdae:P20184,rdaeo:P20204,,rdaeo:P20115,Published,( rdaeo:P20231 rdawo:P10184 rdawo:P10078 )
is remake of expression,rdaeo:remakeOfExpression.en,rdaeo:P20185,property,rdac:C10006,rdac:C10006,rdae:P20185,rdaeo:P20204,,rdaeo:P20086,Published,( rdaeo:P20231 rdawo:P10185 rdawo:P10078 )
is paraphrase of expression,rdaeo:paraphraseOfExpression.en,rdaeo:P20186,property,rdac:C10006,rdac:C10006,rdae:P20186,rdaeo:P20204,,rdaeo:P20164,Published,( rdaeo:P20231 rdawo:P10186 rdawo:P10078 )
is index to expression,rdaeo:indexToExpression.en,rdaeo:P20188,property,rdac:C10006,rdac:C10006,rdae:P20188,rdaeo:P20192,,rdaeo:P20156,Published,
is revision of,rdaeo:revisionOf.en,rdaeo:P20189,property,rdac:C10006,rdac:C10006,rdae:P20189,rdaeo:P20574,,rdaeo:P20211,Published,
is libretto based on expression,rdaeo:librettoBasedOnExpression.en,rdaeo:P20190,property,rdac:C10006,rdac:C10006,rdae:P20190,rdaeo:P20152,,rdaeo:P20110,Published,( rdaeo:P20231 rdawo:P10189 rdawo:P10078 )
is continued by expression,rdaeo:continuedByExpression.en,rdaeo:P20191,property,rdac:C10006,rdac:C10006,rdae:P20191,rdaeo:P20169,,rdaeo:P20149,Published,
is augmentation of expression,rdaeo:augmentationOfExpression.en,rdaeo:P20192,property,rdac:C10006,rdac:C10006,rdae:P20192,rdaeo:P20205,,rdaeo:P20105,Published,
is abstracts for expression,rdaeo:abstractsForExpression.en,rdaeo:P20193,property,rdac:C10006,rdac:C10006,rdae:P20193,rdaeo:P20204,,rdaeo:P20090,Published,
is indexing for expression,rdaeo:indexingForExpression.en,rdaeo:P20194,property,rdac:C10006,rdac:C10006,rdae:P20194,rdaeo:P20204,,rdaeo:P20091,Published,
is imitation of expression,rdaeo:imitationOfExpression.en,rdaeo:P20195,property,rdac:C10006,rdac:C10006,rdae:P20195,rdaeo:P20204,,rdaeo:P20114,Published,( rdaeo:P20231 rdawo:P10196 rdawo:P10078 )
is parody of expression,rdaeo:parodyOfExpression.en,rdaeo:P20196,property,rdac:C10006,rdac:C10006,rdae:P20196,rdaeo:P20195,,rdaeo:P20142,Published,( rdaeo:P20231 rdawo:P10197 rdawo:P10078 )
is finding aid for expression,rdaeo:findingAidForExpression.en,rdaeo:P20197,property,rdac:C10006,rdac:C10006,rdae:P20197,rdaeo:P20192,,rdaeo:P20155,Published,
is replacement in part of expression,rdaeo:replacementInPartOfExpression.en,rdaeo:P20198,property,rdac:C10006,rdac:C10006,rdae:P20198,rdaeo:P20154,,rdaeo:P20075,Published,
is replacement of expression,rdaeo:replacementOfExpression.en,rdaeo:P20199,property,rdac:C10006,rdac:C10006,rdae:P20199,rdaeo:P20154,,rdaeo:P20076,Published,
is split into expression,rdaeo:splitIntoExpression.en,rdaeo:P20200,property,rdac:C10006,rdac:C10006,rdae:P20200,rdaeo:P20169,,rdaeo:P20167,Published,
is merger of expression,rdaeo:mergerOfExpression.en,rdaeo:P20201,property,rdac:C10006,rdac:C10006,rdae:P20201,rdaeo:P20154,,rdaeo:P20212,Published,
has expression of derivative work,rdaeo:derivativeExpression.en,rdaeo:P20203,property,rdac:C10006,rdac:C10006,rdae:P20203,rdaeo:P20205,,rdaeo:P20204,Published,( rdaeo:P20231 rdawo:P10148 rdawo:P10078 )
has expression of source work,rdaeo:expressionOfSourceWork.en,rdaeo:P20204,property,rdac:C10006,rdac:C10006,rdae:P20204,rdaeo:P20205,,rdaeo:P20203,Published,( rdaeo:P20231 rdawo:P10190 rdawo:P10078 )
has related expression of expression,rdaeo:relatedExpressionOfExpression.en,rdaeo:P20205,property,rdac:C10006,rdac:C10006,rdae:P20205,rdaeo:P20297,rdaxo:P00003,rdaeo:P20205,Published,
is revised as,rdaeo:revisedAs.en,rdaeo:P20211,property,rdac:C10006,rdac:C10006,rdae:P20211,rdaeo:P20575,,rdaeo:P20189,Published,
is merged to form expression,rdaeo:mergedToFormExpression.en,rdaeo:P20212,property,rdac:C10006,rdac:C10006,rdae:P20212,rdaeo:P20169,,rdaeo:P20201,Published,
has date of expression,rdaeo:dateOfExpression.en,rdaeo:P20214,property,rdac:C10006,rdac:C10010,rdae:P20214,rdaeo:P20307,,rdato:P70024,Published,
has place of capture,rdaeo:placeOfCapture.en,rdaeo:P20218,property,rdac:C10006,rdac:C10009,rdae:P20218,rdaeo:P20306,,rdapo:P70038,Published,
has duration (Deprecated),rdaeo:duration.en,rdaeo:P20219,property,rdac:C10006,rdac:C10010,rdae:P20219,rdaeo:P20307,,rdato:P70041,Deprecated,
has work expressed,rdaeo:workExpressed.en,rdaeo:P20231,property,rdac:C10006,rdac:C10001,rdae:P20231,rdaeo:P20298,,rdawo:P10078,Published,
has accompanying expression relationship with (Deprecated),rdaeo:accompanyingExpressionRelationship.en,rdaeo:P20232,property,rdac:C10006,rdac:C10006,rdae:P20232,rdaeo:P20205,,rdaeo:P20232,Deprecated,
has derivative expression relationship (Deprecated),rdaeo:derivativeExpressionRelationship.en,rdaeo:P20233,property,rdac:C10006,rdac:C10006,rdae:P20233,,,rdaeo:P20233,Deprecated,
has sequential expression relationship (Deprecated),rdaeo:sequentialExpressionRelationship.en,rdaeo:P20235,property,rdac:C10006,rdac:C10006,rdae:P20235,,,rdaeo:P20235,Deprecated,
has whole-part expression relationship (Deprecated),rdaeo:wholePartExpressionRelationship.en,rdaeo:P20236,property,rdac:C10006,rdac:C10006,rdae:P20236,,,rdaeo:P20236,Deprecated,
has writer of afterword (Deprecated),rdaeo:writerOfAfterword.en,rdaeo:P20237,property,rdac:C10006,rdac:C10002,rdae:P20237,rdaeo:P20046,,rdaao:P50227,Deprecated,
has writer of postface (Deprecated),rdaeo:writerOfPostface.en,rdaeo:P20238,property,rdac:C10006,rdac:C10002,rdae:P20238,rdaeo:P20046,,rdaao:P50228,Deprecated,
is musical theatre adaptation of expression,rdaeo:musicalTheatreAdaptationOfExpression.en,rdaeo:P20239,property,rdac:C10006,rdac:C10006,rdae:P20239,rdaeo:P20152,,rdaeo:P20241,Published,( rdaeo:P20231 rdawo:P10233 rdawo:P10078 )
is opera adaptation of expression,rdaeo:operaAdaptationOfExpression.en,rdaeo:P20240,property,rdac:C10006,rdac:C10006,rdae:P20240,rdaeo:P20152,,rdaeo:P20242,Published,( rdaeo:P20231 rdawo:P10234 rdawo:P10078 )
is adapted as musical theatre expression,rdaeo:adaptedAsMusicalTheatreExpression.en,rdaeo:P20241,property,rdac:C10006,rdac:C10006,rdae:P20241,rdaeo:P20153,,rdaeo:P20239,Published,( rdaeo:P20231 rdawo:P10235 rdawo:P10078 )
is adapted as opera expression,rdaeo:adaptedAsOperaExpression.en,rdaeo:P20242,property,rdac:C10006,rdac:C10006,rdae:P20242,rdaeo:P20153,,rdaeo:P20240,Published,( rdaeo:P20231 rdawo:P10236 rdawo:P10078 )
has music expression,rdaeo:musicExpression.en,rdaeo:P20243,property,rdac:C10006,rdac:C10006,rdae:P20243,rdaeo:P20100,,rdaeo:P20244,Published,
is music for expression,rdaeo:musicForExpression.en,rdaeo:P20244,property,rdac:C10006,rdac:C10006,rdae:P20244,rdaeo:P20100,,rdaeo:P20243,Published,
has video music expression,rdaeo:videoMusicExpression.en,rdaeo:P20245,property,rdac:C10006,rdac:C10006,rdae:P20245,rdaeo:P20243,,rdaeo:P20246,Published,
is music for video expression,rdaeo:musicForVideoExpression.en,rdaeo:P20246,property,rdac:C10006,rdac:C10006,rdae:P20246,rdaeo:P20244,,rdaeo:P20245,Published,
has television program music expression,rdaeo:televisionProgramMusicExpression.en,rdaeo:P20247,property,rdac:C10006,rdac:C10006,rdae:P20247,rdaeo:P20243,,rdaeo:P20248,Published,
is music for television program expression,rdaeo:musicForTelevisionProgramExpression.en,rdaeo:P20248,property,rdac:C10006,rdac:C10006,rdae:P20248,rdaeo:P20244,,rdaeo:P20247,Published,
has radio program music expression,rdaeo:radioProgramMusicExpression.en,rdaeo:P20249,property,rdac:C10006,rdac:C10006,rdae:P20249,rdaeo:P20243,,rdaeo:P20250,Published,
is music for radio program expression,rdaeo:musicForRadioProgramExpression.en,rdaeo:P20250,property,rdac:C10006,rdac:C10006,rdae:P20250,rdaeo:P20244,,rdaeo:P20249,Published,
has motion picture music expression,rdaeo:motionPictureMusicExpression.en,rdaeo:P20251,property,rdac:C10006,rdac:C10006,rdae:P20251,rdaeo:P20243,,rdaeo:P20252,Published,
is music for motion picture expression,rdaeo:musicForMotionPictureExpression.en,rdaeo:P20252,property,rdac:C10006,rdac:C10006,rdae:P20252,rdaeo:P20244,,rdaeo:P20251,Published,
has choreography expression,rdaeo:choreographyExpression.en,rdaeo:P20253,property,rdac:C10006,rdac:C10006,rdae:P20253,rdaeo:P20100,,rdaeo:P20254,Published,
is choreography for expression,rdaeo:choreographyForExpression.en,rdaeo:P20254,property,rdac:C10006,rdac:C10006,rdae:P20254,rdaeo:P20100,,rdaeo:P20253,Published,
is adapted as graphic novel expression,rdaeo:adaptedAsGraphicNovelExpression.en,rdaeo:P20255,property,rdac:C10006,rdac:C10006,rdae:P20255,rdaeo:P20153,,rdaeo:P20256,Published,( rdaeo:P20231 rdawo:P10251 rdawo:P10078 )
is graphic novelization of expression,rdaeo:graphicNovelizationOfExpression.en,rdaeo:P20256,property,rdac:C10006,rdac:C10006,rdae:P20256,rdaeo:P20152,,rdaeo:P20255,Published,( rdaeo:P20231 rdawo:P10252 rdawo:P10078 )
has visual effects provider agent,rdaeo:visualEffectsProviderAgent.en,rdaeo:P20257,property,rdac:C10006,rdac:C10002,rdae:P20257,rdaeo:P20329,,rdaao:P50243,Published,
has special effects provider agent,rdaeo:specialEffectsProviderAgent.en,rdaeo:P20258,property,rdac:C10006,rdac:C10002,rdae:P20258,rdaeo:P20329,,rdaao:P50244,Published,
has letterer agent,rdaeo:lettererAgent.en,rdaeo:P20259,property,rdac:C10006,rdac:C10002,rdae:P20259,rdaeo:P20328,,rdaao:P50245,Published,
is subject expression of,rdaeo:subjectExpressionOf.en,rdaeo:P20268,property,rdac:C10006,rdac:C10001,rdae:P20268,rdaeo:P20298,rdaxo:P00014,rdawo:P10258,Published,
is expression described in,rdaeo:expressionDescribedIn.en,rdaeo:P20269,property,rdac:C10006,rdac:C10001,rdae:P20269,rdaeo:P20268,,rdawo:P10277,Published,
is expression analysed in,rdaeo:expressionAnalysedIn.en,rdaeo:P20270,property,rdac:C10006,rdac:C10001,rdae:P20270,rdaeo:P20269,,rdawo:P10278,Published,
is expression commentary in,rdaeo:expressionCommentaryIn.en,rdaeo:P20271,property,rdac:C10006,rdac:C10001,rdae:P20271,rdaeo:P20269,,rdawo:P10282,Published,
is expression critiqued in,rdaeo:expressionCritiquedIn.en,rdaeo:P20272,property,rdac:C10006,rdac:C10001,rdae:P20272,rdaeo:P20269,,rdawo:P10281,Published,
is expression evaluated in,rdaeo:expressionEvaluatedIn.en,rdaeo:P20273,property,rdac:C10006,rdac:C10001,rdae:P20273,rdaeo:P20269,,rdawo:P10279,Published,
is expression reviewed in,rdaeo:expressionReviewedIn.en,rdaeo:P20274,property,rdac:C10006,rdac:C10001,rdae:P20274,rdaeo:P20269,,rdawo:P10280,Published,
has writer of foreword (Deprecated),rdaeo:writerOfForeword.en,rdaeo:P20275,property,rdac:C10006,rdac:C10002,rdae:P20275,rdaeo:P20046,,rdaao:P50254,Deprecated,
has sound designer agent,rdaeo:soundDesignerAgent.en,rdaeo:P20276,property,rdac:C10006,rdac:C10002,rdae:P20276,rdaeo:P20329,,rdaao:P50255,Published,
has lighting designer agent,rdaeo:lightingDesignerAgent.en,rdaeo:P20277,property,rdac:C10006,rdac:C10002,rdae:P20277,rdaeo:P20329,,rdaao:P50256,Published,
has onscreen participant agent,rdaeo:onscreenParticipantAgent.en,rdaeo:P20279,property,rdac:C10006,rdac:C10002,rdae:P20279,rdaeo:P20329,,rdaao:P50261,Published,
has software developer agent,rdaeo:softwareDeveloperAgent.en,rdaeo:P20280,property,rdac:C10006,rdac:C10002,rdae:P20280,rdaeo:P20328,,rdaao:P50263,Published,
is oratorio adaptation of expression,rdaeo:oratorioAdaptationOfExpression.en,rdaeo:P20281,property,rdac:C10006,rdac:C10006,rdae:P20281,rdaeo:P20152,,rdaeo:P20282,Published,( rdaeo:P20231 rdawo:P10288 rdawo:P10078 )
is adapted as oratorio expression,rdaeo:adaptedAsOratorioExpression.en,rdaeo:P20282,property,rdac:C10006,rdac:C10006,rdae:P20282,rdaeo:P20153,,rdaeo:P20281,Published,( rdaeo:P20231 rdawo:P10289 rdawo:P10078 )
has colourist agent,rdaeo:colouristAgent.en,rdaeo:P20283,property,rdac:C10006,rdac:C10002,rdae:P20283,rdaeo:P20328,,rdaao:P50266,Published,
has makeup artist agent,rdaeo:makeupArtistAgent.en,rdaeo:P20284,property,rdac:C10006,rdac:C10002,rdae:P20284,rdaeo:P20329,,rdaao:P50267,Published,
has choral conductor agent,rdaeo:choralConductorAgent.en,rdaeo:P20285,property,rdac:C10006,rdac:C10002,rdae:P20285,rdaeo:P20011,,rdaao:P50268,Published,
has instrumental conductor agent,rdaeo:instrumentalConductorAgent.en,rdaeo:P20286,property,rdac:C10006,rdac:C10002,rdae:P20286,rdaeo:P20011,,rdaao:P50269,Published,
has censor agent,rdaeo:censorAgent.en,rdaeo:P20287,property,rdac:C10006,rdac:C10002,rdae:P20287,rdaeo:P20327,,rdaao:P50271,Published,
has photographer of expression (Deprecated),rdaeo:photographerOfExpression.en,rdaeo:P20288,property,rdac:C10006,rdac:C10002,rdae:P20288,rdaeo:P20051,,rdaao:P50272,Deprecated,
has restorationist agent of expression,rdaeo:restorationistAgentOfExpression.en,rdaeo:P20289,property,rdac:C10006,rdac:C10002,rdae:P20289,rdaeo:P20327,,rdaao:P50273,Published,
has audio engineer agent,rdaeo:audioEngineerAgent.en,rdaeo:P20292,property,rdac:C10006,rdac:C10002,rdae:P20292,rdaeo:P20329,,rdaao:P50296,Published,
has mixing engineer agent,rdaeo:mixingEngineerAgent.en,rdaeo:P20293,property,rdac:C10006,rdac:C10002,rdae:P20293,rdaeo:P20292,,rdaao:P50297,Published,
has music programmer agent,rdaeo:musicProgrammerAgent.en,rdaeo:P20294,property,rdac:C10006,rdac:C10002,rdae:P20294,rdaeo:P20329,,rdaao:P50300,Published,
has dubbing director agent,rdaeo:dubbingDirectorAgent.en,rdaeo:P20295,property,rdac:C10006,rdac:C10002,rdae:P20295,rdaeo:P20329,,rdaao:P50299,Published,
has DJ agent,rdaeo:djAgent.en,rdaeo:P20296,property,rdac:C10006,rdac:C10002,rdae:P20296,rdaeo:P20329,,rdaao:P50298,Published,
has related RDA entity of expression,rdaeo:relatedRDAEntityOfExpression.en,rdaeo:P20297,property,rdac:C10006,rdac:C10013,rdae:P20297,rdaxo:P00001,,rdaxo:P00003,Published,
has related work of expression,rdaeo:relatedWorkOfExpression.en,rdaeo:P20298,property,rdac:C10006,rdac:C10001,rdae:P20298,rdaeo:P20297,rdaxo:P00002,rdawo:P10308,Published,
has related manifestation of expression,rdaeo:relatedManifestationOfExpression.en,rdaeo:P20299,property,rdac:C10006,rdac:C10007,rdae:P20299,rdaeo:P20297,rdaxo:P00004,rdamo:P30266,Published,
has related item of expression,rdaeo:relatedItemOfExpression.en,rdaeo:P20300,property,rdac:C10006,rdac:C10003,rdae:P20300,rdaeo:P20297,rdaxo:P00005,rdaio:P40070,Published,
has related agent of expression,rdaeo:relatedAgentOfExpression.en,rdaeo:P20301,property,rdac:C10006,rdac:C10002,rdae:P20301,rdaeo:P20297,rdaxo:P00006,rdaao:P50306,Published,
has related person of expression,rdaeo:relatedPersonOfExpression.en,rdaeo:P20302,property,rdac:C10006,rdac:C10004,rdae:P20302,rdaeo:P20301,rdaxo:P00007,rdaao:P50312,Published,
has related family of expression,rdaeo:relatedFamilyOfExpression.en,rdaeo:P20303,property,rdac:C10006,rdac:C10008,rdae:P20303,rdaeo:P20305,rdaxo:P00008,rdaao:P50321,Published,
has related corporate body of expression,rdaeo:relatedCorporateBodyOfExpression.en,rdaeo:P20304,property,rdac:C10006,rdac:C10005,rdae:P20304,rdaeo:P20305,rdaxo:P00009,rdaao:P50330,Published,
has related collective agent of expression,rdaeo:relatedCollectiveAgentOfExpression.en,rdaeo:P20305,property,rdac:C10006,rdac:C10011,rdae:P20305,rdaeo:P20301,rdaxo:P00012,rdaao:P50361,Published,
has related place of expression,rdaeo:relatedPlaceOfExpression.en,rdaeo:P20306,property,rdac:C10006,rdac:C10009,rdae:P20306,rdaeo:P20297,rdaxo:P00010,rdapo:P70005,Published,
has related timespan of expression,rdaeo:relatedTimespanOfExpression.en,rdaeo:P20307,property,rdac:C10006,rdac:C10010,rdae:P20307,rdaeo:P20297,rdaxo:P00011,rdato:P70002,Published,
has related nomen of expression,rdaeo:relatedNomenOfExpression.en,rdaeo:P20308,property,rdac:C10006,rdac:C10012,rdae:P20308,rdaeo:P20297,rdaxo:P00013,rdano:P80002,Published,
has access point for expression,rdaeo:accessPointForExpression.en,rdaeo:P20310,property,rdac:C10006,rdac:C10012,rdae:P20310,rdaeo:P20311,rdaxo:P00016,rdano:P80023,Published,
has appellation of expression,rdaeo:appellationOfExpression.en,rdaeo:P20311,property,rdac:C10006,rdac:C10012,rdae:P20311,rdaeo:P20308,rdaxo:P00017,rdano:P80038,Published,
has title of expression,rdaeo:titleOfExpression.en,rdaeo:P20312,property,rdac:C10006,rdac:C10012,rdae:P20312,rdaeo:P20311,rdaxo:P00019,rdano:P80039,Published,
has authorized access point for expression,rdaeo:authorizedAccessPointForExpression.en,rdaeo:P20313,property,rdac:C10006,rdac:C10012,rdae:P20313,rdaeo:P20310,rdaxo:P00020,rdano:P80095,Published,
has variant access point for expression,rdaeo:variantAccessPointForExpression.en,rdaeo:P20314,property,rdac:C10006,rdac:C10012,rdae:P20314,rdaeo:P20310,rdaxo:P00022,rdano:P80096,Published,
has preferred title of expression,rdaeo:preferredTitleOfExpression.en,rdaeo:P20315,property,rdac:C10006,rdac:C10012,rdae:P20315,rdaeo:P20312,rdaxo:P00021,rdano:P80097,Published,
has variant title of expression,rdaeo:variantTitleOfExpression.en,rdaeo:P20316,property,rdac:C10006,rdac:C10012,rdae:P20316,rdaeo:P20312,rdaxo:P00023,rdano:P80098,Published,
aggregates,rdaeo:aggregates.en,rdaeo:P20319,property,rdac:C10006,rdac:C10006,rdae:P20319,rdaeo:P20205,,rdaeo:P20320,Published,( rdaeo:P20059 rdamo:P30139 )
is aggregated by,rdaeo:aggregatedBy.en,rdaeo:P20320,property,rdac:C10006,rdac:C10006,rdae:P20320,rdaeo:P20205,,rdaeo:P20319,Published,( rdaeo:P20059 rdamo:P30139 )
is representative expression of,rdaeo:representativeExpressionOf.en,rdaeo:P20325,property,rdac:C10006,rdac:C10001,rdae:P20325,rdaeo:P20298,,rdawo:P10346,Published,
has reviser agent,rdaeo:reviserAgent.en,rdaeo:P20327,property,rdac:C10006,rdac:C10002,rdae:P20327,rdaeo:P20053,,rdaao:P50447,Published,
has contributor agent to amalgamation,rdaeo:contributorAgentToAmalgamation.en,rdaeo:P20328,property,rdac:C10006,rdac:C10002,rdae:P20328,rdaeo:P20053,,rdaao:P50448,Published,
has contributor agent to performance,rdaeo:contributorAgentToPerformance.en,rdaeo:P20329,property,rdac:C10006,rdac:C10002,rdae:P20329,rdaeo:P20328,,rdaao:P50449,Published,
has editor agent,rdaeo:editorAgentOfText.en,rdaeo:P20330,property,rdac:C10006,rdac:C10002,rdae:P20330,rdaeo:P20328,,rdaao:P50450,Published,
has contributor to aggregated content (Deprecated),rdaeo:contributorToAggregatedContent.en,rdaeo:P20331,property,rdac:C10006,rdac:C10002,rdae:P20331,rdaeo:P20053,,rdaao:P50451,Deprecated,
has author of expression (Deprecated),rdaeo:authorOfExpression.en,rdaeo:P20332,property,rdac:C10006,rdac:C10002,rdae:P20332,rdaeo:P20331,,rdaao:P50452,Deprecated,
has prequel expression,rdaeo:prequelExpression.en,rdaeo:P20334,property,rdac:C10006,rdac:C10006,rdae:P20334,rdaeo:P20154,,rdaeo:P20335,Published,
has sequel expression,rdaeo:sequelExpression.en,rdaeo:P20335,property,rdac:C10006,rdac:C10006,rdae:P20335,rdaeo:P20169,,rdaeo:P20334,Published,
has choral conductor person,rdaeo:choralConductorPerson.en,rdaeo:P20336,property,rdac:C10006,rdac:C10004,rdae:P20336,rdaeo:P20383,rdaeo:P20285,rdaao:P50589,Published,
has interviewer person of expression,rdaeo:interviewerPersonOfExpression.en,rdaeo:P20337,property,rdac:C10006,rdac:C10004,rdae:P20337,rdaeo:P20366,rdaeo:P20032,rdaao:P50588,Published,
has editor person,rdaeo:editorPersonOfText.en,rdaeo:P20338,property,rdac:C10006,rdac:C10004,rdae:P20338,rdaeo:P20367,rdaeo:P20330,rdaao:P50569,Published,
has draftsman person,rdaeo:draftsmanPerson.en,rdaeo:P20339,property,rdac:C10006,rdac:C10004,rdae:P20339,rdaeo:P20367,rdaeo:P20033,rdaao:P50594,Published,
has colourist person,rdaeo:colouristPerson.en,rdaeo:P20340,property,rdac:C10006,rdac:C10004,rdae:P20340,rdaeo:P20367,rdaeo:P20283,rdaao:P50571,Published,
has makeup artist person,rdaeo:makeupArtistPerson.en,rdaeo:P20341,property,rdac:C10006,rdac:C10004,rdae:P20341,rdaeo:P20366,rdaeo:P20284,rdaao:P50572,Published,
has musical director person,rdaeo:musicalDirectorPerson.en,rdaeo:P20342,property,rdac:C10006,rdac:C10004,rdae:P20342,rdaeo:P20366,rdaeo:P20035,rdaao:P50576,Published,
has sound designer person,rdaeo:soundDesignerPerson.en,rdaeo:P20343,property,rdac:C10006,rdac:C10004,rdae:P20343,rdaeo:P20366,rdaeo:P20276,rdaao:P50578,Published,
has lighting designer person,rdaeo:lightingDesignerPerson.en,rdaeo:P20344,property,rdac:C10006,rdac:C10004,rdae:P20344,rdaeo:P20366,rdaeo:P20277,rdaao:P50579,Published,
has costume designer person,rdaeo:costumeDesignerPerson.en,rdaeo:P20345,property,rdac:C10006,rdac:C10004,rdae:P20345,rdaeo:P20366,rdaeo:P20036,rdaao:P50582,Published,
has translator person,rdaeo:translatorPerson.en,rdaeo:P20346,property,rdac:C10006,rdac:C10004,rdae:P20346,rdaeo:P20389,rdaeo:P20037,rdaao:P50585,Published,
has reviser person,rdaeo:reviserPerson.en,rdaeo:P20347,property,rdac:C10006,rdac:C10004,rdae:P20347,rdaeo:P20389,rdaeo:P20327,rdaao:P50593,Published,
has audio engineer person,rdaeo:audioEngineerPerson.en,rdaeo:P20348,property,rdac:C10006,rdac:C10004,rdae:P20348,rdaeo:P20366,rdaeo:P20292,rdaao:P50595,Published,
has DJ person,rdaeo:djPerson.en,rdaeo:P20349,property,rdac:C10006,rdac:C10004,rdae:P20349,rdaeo:P20366,rdaeo:P20296,rdaao:P50598,Published,
has art director person,rdaeo:artDirectorPerson.en,rdaeo:P20350,property,rdac:C10006,rdac:C10004,rdae:P20350,rdaeo:P20366,rdaeo:P20038,rdaao:P50599,Published,
has performer person,rdaeo:performerPerson.en,rdaeo:P20351,property,rdac:C10006,rdac:C10004,rdae:P20351,rdaeo:P20366,rdaeo:P20039,rdaao:P50603,Published,
has court reporter person,rdaeo:courtReporterPerson.en,rdaeo:P20352,property,rdac:C10006,rdac:C10004,rdae:P20352,rdaeo:P20367,rdaeo:P20040,rdaao:P50605,Published,
has software developer person,rdaeo:softwareDeveloperPerson.en,rdaeo:P20353,property,rdac:C10006,rdac:C10004,rdae:P20353,rdaeo:P20367,rdaeo:P20280,rdaao:P50610,Published,
has interviewee person of expression,rdaeo:intervieweePersonOfExpression.en,rdaeo:P20354,property,rdac:C10006,rdac:C10004,rdae:P20354,rdaeo:P20366,rdaeo:P20047,rdaao:P50574,Published,
has restorationist person of expression,rdaeo:restorationistPersonOfExpression.en,rdaeo:P20355,property,rdac:C10006,rdac:C10004,rdae:P20355,rdaeo:P20347,rdaeo:P20289,rdaao:P50612,Published,
has censor person,rdaeo:censorPerson.en,rdaeo:P20356,property,rdac:C10006,rdac:C10004,rdae:P20356,rdaeo:P20347,rdaeo:P20287,rdaao:P50613,Published,
has abridger person,rdaeo:abridgerPerson.en,rdaeo:P20357,property,rdac:C10006,rdac:C10004,rdae:P20357,rdaeo:P20347,rdaeo:P20049,rdaao:P50615,Published,
has recordist person,rdaeo:recordistPerson.en,rdaeo:P20358,property,rdac:C10006,rdac:C10004,rdae:P20358,rdaeo:P20366,rdaeo:P20052,rdaao:P50620,Published,
has transcriber person,rdaeo:transcriberPerson.en,rdaeo:P20359,property,rdac:C10006,rdac:C10004,rdae:P20359,rdaeo:P20347,rdaeo:P20034,rdaao:P50622,Published,
has special effects provider person,rdaeo:specialEffectsProviderPerson.en,rdaeo:P20360,property,rdac:C10006,rdac:C10004,rdae:P20360,rdaeo:P20366,rdaeo:P20258,rdaao:P50580,Published,
